Date,USD/CAD Close,USD/CAD High,USD/CAD Low
2004-07-08,1.3163,1.3269,1.316
2004-07-09,1.318,1.3225,1.3143
2004-07-12,1.3186,1.3209,1.315
2004-07-13,1.318,1.3299,1.3167
2004-07-14,1.3211,1.3227,1.3169
2004-07-15,1.3248,1.3271,1.322
2004-07-16,1.3092,1.3247,1.3063
2004-07-19,1.309,1.3114,1.3067
2004-07-20,1.3131,1.317,1.307
2004-07-21,1.3235,1.3268,1.3121
2004-07-22,1.317,1.3255,1.312
2004-07-23,1.3218,1.323,1.3161
2004-07-26,1.331,1.3343,1.3157
2004-07-27,1.3315,1.3381,1.3272
2004-07-28,1.328,1.3379,1.3269
2004-07-29,1.3269,1.3366,1.3238
2004-07-30,1.3308,1.3323,1.3186
2004-08-02,1.3312,1.3323,1.3256
2004-08-03,1.318,1.3344,1.316
2004-08-04,1.316,1.3228,1.3129
2004-08-05,1.3178,1.3212,1.3137
2004-08-06,1.3123,1.3227,1.3081
2004-08-09,1.3168,1.318,1.3109
2004-08-10,1.3183,1.3199,1.3132
2004-08-11,1.3254,1.3262,1.3198
2004-08-12,1.3316,1.3331,1.3217
2004-08-13,1.3088,1.3333,1.3081
2004-08-16,1.3067,1.3125,1.3044
2004-08-17,1.3061,1.309,1.301
2004-08-18,1.306,1.311,1.3048
2004-08-19,1.2971,1.3047,1.2958
2004-08-20,1.2972,1.3006,1.296
2004-08-23,1.3077,1.3085,1.2976
2004-08-24,1.3065,1.3093,1.301
2004-08-25,1.305,1.3133,1.3023
2004-08-26,1.3078,1.3152,1.3033
2004-08-27,1.3137,1.3144,1.3054
2004-08-30,1.3192,1.3194,1.3136
2004-08-31,1.313,1.3246,1.3106
2004-09-01,1.307,1.3165,1.3058
2004-09-02,1.3001,1.3085,1.2986
2004-09-03,1.2996,1.303,1.2967
2004-09-06,1.298,1.3009,1.2973
2004-09-07,1.2864,1.3008,1.2858
2004-09-08,1.29,1.2941,1.2871
2004-09-09,1.2873,1.2926,1.2855
2004-09-10,1.2897,1.293,1.2848
2004-09-13,1.2998,1.3006,1.2889
2004-09-14,1.2935,1.3018,1.291
2004-09-15,1.2971,1.3034,1.2935
2004-09-16,1.2905,1.2973,1.2886
2004-09-17,1.2975,1.3052,1.2893
2004-09-20,1.2947,1.3022,1.2925
2004-09-21,1.287,1.2955,1.2861
2004-09-22,1.2845,1.289,1.2815
2004-09-23,1.2804,1.2841,1.2764
2004-09-24,1.275,1.2812,1.2723
2004-09-27,1.2725,1.2773,1.2713
2004-09-28,1.2713,1.2765,1.2695
2004-09-29,1.2717,1.2725,1.268
2004-09-30,1.2614,1.2735,1.2594
2004-10-01,1.2629,1.2641,1.2601
2004-10-04,1.2723,1.2754,1.2627
2004-10-05,1.261,1.274,1.2603
2004-10-06,1.2602,1.2649,1.2576
2004-10-07,1.26,1.262,1.2536
2004-10-08,1.2516,1.2624,1.2497
2004-10-11,1.2555,1.2556,1.2502
2004-10-12,1.2568,1.2597,1.2534
2004-10-13,1.2579,1.2686,1.2547
2004-10-14,1.2542,1.2592,1.2509
2004-10-15,1.2515,1.2617,1.2513
2004-10-18,1.256,1.257,1.2516
2004-10-19,1.2572,1.2611,1.253
2004-10-20,1.2455,1.259,1.2423
2004-10-21,1.2428,1.2482,1.241
2004-10-22,1.2345,1.2446,1.2332
2004-10-25,1.2208,1.2322,1.2175
2004-10-26,1.2255,1.2275,1.2186
2004-10-27,1.2267,1.2288,1.2172
2004-10-28,1.2244,1.2345,1.2162
2004-10-29,1.2197,1.225,1.217
2004-11-01,1.2215,1.2253,1.2176
2004-11-02,1.2263,1.2273,1.2217
2004-11-03,1.2085,1.2281,1.2076
2004-11-04,1.2078,1.2093,1.2033
2004-11-05,1.1977,1.2122,1.1964
2004-11-08,1.193,1.1969,1.1905
2004-11-09,1.1993,1.2005,1.1917
2004-11-10,1.195,1.2031,1.1932
2004-11-11,1.1981,1.1995,1.1939
2004-11-12,1.1928,1.1983,1.1913
2004-11-15,1.2016,1.2044,1.1925
2004-11-16,1.1944,1.2024,1.1911
2004-11-17,1.1935,1.1954,1.1879
2004-11-18,1.206,1.2086,1.1909
2004-11-19,1.1939,1.2065,1.1905
2004-11-22,1.186,1.1971,1.1825
2004-11-23,1.1864,1.1909,1.1836
2004-11-24,1.1791,1.1866,1.1787
2004-11-25,1.18,1.1813,1.1752
2004-11-26,1.177,1.1809,1.1733
2004-11-29,1.1852,1.1863,1.1772
2004-11-30,1.1865,1.1921,1.1845
2004-12-01,1.183,1.1923,1.181
2004-12-02,1.1926,1.1942,1.1803
2004-12-03,1.1933,1.2008,1.1897
2004-12-06,1.2008,1.2033,1.1908
2004-12-07,1.2073,1.211,1.1931
2004-12-08,1.2195,1.2337,1.2078
2004-12-09,1.2225,1.2277,1.2148
2004-12-10,1.2255,1.2322,1.2225
2004-12-13,1.2277,1.2331,1.2189
2004-12-14,1.235,1.2406,1.2268
2004-12-15,1.226,1.2382,1.2222
2004-12-16,1.2346,1.2388,1.2234
2004-12-17,1.2271,1.2365,1.2238
2004-12-20,1.2294,1.2314,1.224
2004-12-21,1.2301,1.231,1.222
2004-12-22,1.2397,1.2465,1.2271
2004-12-23,1.2328,1.2424,1.2315
2004-12-24,1.2292,1.2346,1.2276
2004-12-27,1.219,1.2326,1.213
2004-12-28,1.2165,1.2219,1.2141
2004-12-29,1.2138,1.2208,1.2126
2004-12-30,1.203,1.2125,1.2017
2004-12-31,1.2017,1.2081,1.1971
2005-01-03,1.2075,1.2122,1.2009
2005-01-04,1.2229,1.2269,1.2061
2005-01-05,1.2261,1.2323,1.2213
2005-01-06,1.2357,1.2393,1.224
2005-01-07,1.2327,1.238,1.2232
2005-01-10,1.2218,1.2337,1.2185
2005-01-11,1.2178,1.2239,1.2143
2005-01-12,1.2002,1.2213,1.1944
2005-01-13,1.2026,1.2056,1.1996
2005-01-14,1.2157,1.2212,1.2022
2005-01-17,1.2162,1.2184,1.2123
2005-01-18,1.224,1.2261,1.2176
2005-01-19,1.2277,1.2308,1.2171
2005-01-20,1.2343,1.2363,1.2268
2005-01-21,1.221,1.2351,1.2187
2005-01-24,1.2244,1.2267,1.2144
2005-01-25,1.2364,1.2406,1.2219
2005-01-26,1.2343,1.2379,1.2278
2005-01-27,1.2394,1.2428,1.2314
2005-01-28,1.2408,1.247,1.237
2005-01-31,1.2409,1.2446,1.2369
2005-02-01,1.237,1.2436,1.2354
2005-02-02,1.2375,1.2414,1.2312
2005-02-03,1.2419,1.2459,1.2378
2005-02-04,1.249,1.2502,1.2367
2005-02-07,1.2561,1.258,1.2486
2005-02-08,1.2479,1.2571,1.2455
2005-02-09,1.2502,1.2521,1.2462
2005-02-10,1.2404,1.2558,1.2389
2005-02-11,1.2378,1.2433,1.2361
2005-02-14,1.2345,1.2385,1.2292
2005-02-15,1.2313,1.2361,1.2287
2005-02-16,1.2367,1.2448,1.2293
2005-02-17,1.2292,1.2372,1.2265
2005-02-18,1.2305,1.2333,1.2279
2005-02-21,1.2338,1.2358,1.2281
2005-02-22,1.2248,1.235,1.2235
2005-02-23,1.238,1.244,1.2249
2005-02-24,1.241,1.2497,1.2389
2005-02-25,1.2401,1.2451,1.2381
2005-02-28,1.2336,1.2394,1.2278
2005-03-01,1.2412,1.2447,1.2333
2005-03-02,1.2396,1.2459,1.2393
2005-03-03,1.2431,1.2491,1.2382
2005-03-04,1.2313,1.245,1.2291
2005-03-07,1.2295,1.2349,1.2281
2005-03-08,1.2135,1.2297,1.212
2005-03-09,1.2035,1.2138,1.1999
2005-03-10,1.2036,1.2067,1.1997
2005-03-11,1.2045,1.2111,1.202
2005-03-14,1.2061,1.2096,1.2034
2005-03-15,1.2063,1.2086,1.1981
2005-03-16,1.204,1.2078,1.2003
2005-03-17,1.2021,1.2091,1.1981
2005-03-18,1.2035,1.2075,1.2003
2005-03-21,1.2103,1.2137,1.2023
2005-03-22,1.2092,1.2135,1.1987
2005-03-23,1.2157,1.2172,1.2078
2005-03-24,1.217,1.2195,1.2125
2005-03-25,1.2148,1.2164,1.2133
2005-03-28,1.2187,1.2263,1.217
2005-03-29,1.2104,1.219,1.2085
2005-03-30,1.2172,1.2183,1.2058
2005-03-31,1.2095,1.2173,1.2087
2005-04-01,1.2163,1.2186,1.2069
2005-04-04,1.2213,1.2219,1.2161
2005-04-05,1.2197,1.2254,1.2187
2005-04-06,1.2215,1.2248,1.2168
2005-04-07,1.2223,1.2235,1.218
2005-04-08,1.2278,1.2316,1.2228
2005-04-11,1.2359,1.2362,1.224
2005-04-12,1.2376,1.242,1.2311
2005-04-13,1.238,1.2384,1.2335
2005-04-14,1.2421,1.2455,1.2378
2005-04-15,1.247,1.2475,1.2399
2005-04-18,1.2481,1.2495,1.2432
2005-04-19,1.2377,1.2489,1.2375
2005-04-20,1.2398,1.2448,1.2362
2005-04-21,1.2382,1.2424,1.236
2005-04-22,1.234,1.2403,1.2318
2005-04-25,1.2384,1.2413,1.2353
2005-04-26,1.2445,1.2491,1.2377
2005-04-27,1.2502,1.2513,1.2425
2005-04-28,1.252,1.2537,1.248
2005-04-29,1.2595,1.2618,1.2457
2005-05-02,1.2549,1.2632,1.2538
2005-05-03,1.2539,1.2576,1.2515
2005-05-04,1.2463,1.254,1.2454
2005-05-05,1.2448,1.2482,1.2433
2005-05-06,1.2414,1.2474,1.2389
2005-05-09,1.2389,1.2437,1.2369
2005-05-10,1.2371,1.2385,1.236
2005-05-11,1.2479,1.2496,1.2369
2005-05-12,1.2508,1.2522,1.2474
2005-05-13,1.2653,1.2655,1.2503
2005-05-16,1.2702,1.273,1.2651
2005-05-17,1.265,1.2727,1.263
2005-05-18,1.2605,1.2664,1.2595
2005-05-19,1.2593,1.2645,1.2584
2005-05-20,1.2663,1.2673,1.2556
2005-05-23,1.2584,1.2662,1.2564
2005-05-24,1.2609,1.2637,1.2576
2005-05-25,1.264,1.2661,1.2575
2005-05-26,1.268,1.2691,1.2636
2005-05-27,1.2547,1.2665,1.2517
2005-05-30,1.256,1.2592,1.2546
2005-05-31,1.2537,1.2628,1.2508
2005-06-01,1.2482,1.2571,1.245
2005-06-02,1.2474,1.2513,1.246
2005-06-03,1.2458,1.2507,1.2428
2005-06-06,1.245,1.2486,1.2438
2005-06-07,1.2452,1.2509,1.2429
2005-06-08,1.2512,1.2533,1.2432
2005-06-09,1.2568,1.2576,1.2502
2005-06-10,1.2494,1.2584,1.2456
2005-06-13,1.256,1.2586,1.2504
2005-06-14,1.2522,1.2586,1.2518
2005-06-15,1.2369,1.2534,1.236
2005-06-16,1.2355,1.2417,1.2348
2005-06-17,1.2295,1.2388,1.2276
2005-06-20,1.236,1.237,1.2282
2005-06-21,1.232,1.2426,1.2295
2005-06-22,1.2343,1.2384,1.2322
2005-06-23,1.2334,1.2378,1.2301
2005-06-24,1.2326,1.2345,1.2272
2005-06-27,1.231,1.2374,1.228
2005-06-28,1.2311,1.2355,1.2291
2005-06-29,1.2279,1.2348,1.2236
2005-06-30,1.2266,1.2336,1.2241
2005-07-01,1.2412,1.243,1.2251
2005-07-04,1.2405,1.2478,1.2398
2005-07-05,1.2431,1.2459,1.2385
2005-07-06,1.2376,1.2441,1.2355
2005-07-07,1.229,1.2368,1.2274
2005-07-08,1.2197,1.2304,1.2176
2005-07-11,1.2152,1.2193,1.211
2005-07-12,1.2042,1.2163,1.2024
2005-07-13,1.2075,1.2083,1.2024
2005-07-14,1.2098,1.2122,1.2027
2005-07-15,1.2212,1.2218,1.209
2005-07-18,1.2165,1.2224,1.2126
2005-07-19,1.2187,1.2234,1.217
2005-07-20,1.2218,1.2245,1.2143
2005-07-21,1.2173,1.2246,1.2115
2005-07-22,1.2195,1.2227,1.2125
2005-07-25,1.219,1.2211,1.2157
2005-07-26,1.2295,1.2311,1.2172
2005-07-27,1.2366,1.2426,1.23
2005-07-28,1.2322,1.238,1.2299
2005-07-29,1.224,1.2313,1.2228
2005-08-01,1.2105,1.2258,1.2094
2005-08-02,1.2185,1.2192,1.2066
2005-08-03,1.2156,1.219,1.2096
2005-08-04,1.2142,1.2164,1.2104
2005-08-05,1.2165,1.2241,1.2123
2005-08-08,1.2137,1.2189,1.2107
2005-08-09,1.214,1.218,1.2117
2005-08-10,1.2109,1.2165,1.2096
2005-08-11,1.2004,1.2114,1.2
2005-08-12,1.197,1.2046,1.1925
2005-08-15,1.1993,1.2013,1.1943
2005-08-16,1.1994,1.2041,1.1978
2005-08-17,1.2125,1.2135,1.1984
2005-08-18,1.2194,1.222,1.2111
2005-08-19,1.212,1.2218,1.2092
2005-08-22,1.2025,1.2129,1.2018
2005-08-23,1.1971,1.2045,1.1966
2005-08-24,1.1912,1.202,1.1898
2005-08-25,1.191,1.1917,1.1862
2005-08-26,1.1998,1.2003,1.1909
2005-08-29,1.2002,1.2004,1.1897
2005-08-30,1.192,1.2025,1.19
2005-08-31,1.189,1.1937,1.1832
2005-09-01,1.1836,1.1906,1.181
2005-09-02,1.1875,1.1914,1.1821
2005-09-05,1.191,1.1911,1.184
2005-09-06,1.1885,1.1942,1.1858
2005-09-07,1.1893,1.1934,1.1844
2005-09-08,1.1822,1.1887,1.181
2005-09-09,1.1773,1.183,1.173
2005-09-12,1.1864,1.1868,1.1765
2005-09-13,1.1804,1.1881,1.178
2005-09-14,1.1807,1.1836,1.1792
2005-09-15,1.1852,1.1896,1.1799
2005-09-16,1.1796,1.1862,1.1789
2005-09-19,1.1681,1.1828,1.1661
2005-09-20,1.1698,1.1713,1.1657
2005-09-21,1.1704,1.1723,1.1648
2005-09-22,1.1705,1.1711,1.1626
2005-09-23,1.1713,1.1755,1.1706
2005-09-26,1.1718,1.1795,1.1695
2005-09-27,1.1771,1.1808,1.1695
2005-09-28,1.1745,1.1816,1.1721
2005-09-29,1.1715,1.1779,1.1686
2005-09-30,1.1619,1.1737,1.1588
2005-10-03,1.1645,1.1672,1.1622
2005-10-04,1.1725,1.1735,1.1638
2005-10-05,1.1835,1.1843,1.171
2005-10-06,1.1815,1.1865,1.1774
2005-10-07,1.175,1.1823,1.1727
2005-10-10,1.1769,1.1773,1.1723
2005-10-11,1.1776,1.1817,1.1751
2005-10-12,1.1697,1.178,1.1688
2005-10-13,1.183,1.1849,1.1702
2005-10-14,1.1852,1.1892,1.1797
2005-10-17,1.1818,1.1859,1.1777
2005-10-18,1.1801,1.1877,1.1793
2005-10-19,1.1753,1.1816,1.1742
2005-10-20,1.1777,1.1791,1.1711
2005-10-21,1.1864,1.1876,1.1742
2005-10-24,1.1872,1.1922,1.1859
2005-10-25,1.176,1.1879,1.1749
2005-10-26,1.1695,1.1783,1.1688
2005-10-27,1.172,1.1727,1.1644
2005-10-28,1.1773,1.1792,1.1694
2005-10-31,1.1825,1.1835,1.1732
2005-11-01,1.177,1.1845,1.1739
2005-11-02,1.1785,1.1822,1.1745
2005-11-03,1.1815,1.1829,1.1754
2005-11-04,1.184,1.1864,1.1724
2005-11-07,1.1871,1.1912,1.1824
2005-11-08,1.1856,1.1975,1.1854
2005-11-09,1.1845,1.1906,1.1836
2005-11-10,1.1894,1.19,1.1804
2005-11-11,1.1912,1.1926,1.1879
2005-11-14,1.1934,1.197,1.1884
2005-11-15,1.1936,1.1974,1.1924
2005-11-16,1.1926,1.197,1.1901
2005-11-17,1.1866,1.1943,1.1857
2005-11-18,1.1906,1.1927,1.1866
2005-11-21,1.1831,1.191,1.1808
2005-11-22,1.1733,1.1846,1.1728
2005-11-23,1.172,1.1747,1.1707
2005-11-24,1.1707,1.1734,1.1703
2005-11-25,1.1685,1.1737,1.1673
2005-11-28,1.1671,1.1716,1.1648
2005-11-29,1.1685,1.1708,1.166
2005-11-30,1.1654,1.1693,1.1648
2005-12-01,1.166,1.1733,1.1637
2005-12-02,1.1614,1.1672,1.1607
2005-12-05,1.1574,1.1625,1.1553
2005-12-06,1.1566,1.159,1.1536
2005-12-07,1.1601,1.1641,1.157
2005-12-08,1.1593,1.1627,1.1574
2005-12-09,1.1573,1.1611,1.1565
2005-12-12,1.1514,1.1587,1.1503
2005-12-13,1.1504,1.1534,1.1491
2005-12-14,1.1515,1.1533,1.1431
2005-12-15,1.1581,1.1613,1.1511
2005-12-16,1.1586,1.159,1.1539
2005-12-19,1.1693,1.1698,1.1583
2005-12-20,1.1732,1.1751,1.1664
2005-12-21,1.1674,1.1745,1.1664
2005-12-22,1.1648,1.1684,1.1637
2005-12-23,1.1652,1.1698,1.1643
2005-12-26,1.166,1.1682,1.1657
2005-12-27,1.1744,1.1745,1.1662
2005-12-28,1.166,1.1744,1.1633
2005-12-29,1.1644,1.1676,1.1629
2005-12-30,1.1645,1.1696,1.161
2006-01-02,1.1645,1.1645,1.1645
2006-01-03,1.1557,1.1665,1.1534
2006-01-04,1.1472,1.1576,1.1456
2006-01-05,1.1628,1.165,1.1468
2006-01-06,1.1664,1.1725,1.1618
2006-01-09,1.1675,1.1745,1.164
2006-01-10,1.1633,1.1702,1.1625
2006-01-11,1.1584,1.1686,1.1573
2006-01-12,1.1625,1.1653,1.1563
2006-01-13,1.16,1.1638,1.1583
2006-01-16,1.1587,1.1609,1.1569
2006-01-17,1.1642,1.1652,1.1563
2006-01-18,1.1704,1.1735,1.1615
2006-01-19,1.164,1.1795,1.1628
2006-01-20,1.1535,1.166,1.1523
2006-01-23,1.1496,1.1544,1.1474
2006-01-24,1.1532,1.1581,1.149
2006-01-25,1.1514,1.1534,1.148
2006-01-26,1.1502,1.156,1.1487
2006-01-27,1.1498,1.1514,1.1457
2006-01-30,1.1465,1.15,1.1432
2006-01-31,1.1381,1.147,1.1379
2006-02-01,1.1406,1.1426,1.1386
2006-02-02,1.1444,1.1461,1.1398
2006-02-03,1.145,1.15,1.1443
2006-02-06,1.1464,1.1475,1.142
2006-02-07,1.153,1.1535,1.1458
2006-02-08,1.151,1.156,1.1492
2006-02-09,1.1465,1.1505,1.1442
2006-02-10,1.154,1.1557,1.1446
2006-02-13,1.1543,1.157,1.1532
2006-02-14,1.1528,1.1612,1.1517
2006-02-15,1.1572,1.1593,1.1517
2006-02-16,1.1579,1.1605,1.1564
2006-02-17,1.1522,1.1589,1.1503
2006-02-20,1.148,1.1512,1.1479
2006-02-21,1.147,1.149,1.1454
2006-02-22,1.1492,1.151,1.1468
2006-02-23,1.153,1.1538,1.1467
2006-02-24,1.1475,1.1555,1.1478
2006-02-27,1.1405,1.1506,1.1401
2006-02-28,1.1358,1.1419,1.1355
2006-03-01,1.1348,1.1393,1.1335
2006-03-02,1.1312,1.1368,1.13
2006-03-03,1.1356,1.1364,1.131
2006-03-06,1.1403,1.1412,1.1336
2006-03-07,1.1498,1.1514,1.1394
2006-03-08,1.1576,1.1585,1.1475
2006-03-09,1.1625,1.1626,1.1531
2006-03-10,1.161,1.1648,1.1587
2006-03-13,1.1574,1.1635,1.1572
2006-03-14,1.1574,1.1614,1.1546
2006-03-15,1.1543,1.1574,1.1527
2006-03-16,1.1519,1.1599,1.1514
2006-03-17,1.1591,1.1616,1.1521
2006-03-20,1.1608,1.1683,1.1573
2006-03-21,1.1629,1.1664,1.1586
2006-03-22,1.1654,1.1722,1.1628
2006-03-23,1.1646,1.17,1.1641
2006-03-24,1.1679,1.171,1.1647
2006-03-27,1.1694,1.173,1.1663
2006-03-28,1.171,1.1717,1.1645
2006-03-29,1.1728,1.1746,1.1697
2006-03-30,1.1596,1.1731,1.1585
2006-03-31,1.1675,1.1688,1.1577
2006-04-03,1.172,1.1772,1.1682
2006-04-04,1.1628,1.1756,1.1624
2006-04-05,1.1617,1.1649,1.1598
2006-04-06,1.153,1.1626,1.152
2006-04-07,1.1468,1.1562,1.144
2006-04-10,1.1468,1.1494,1.1451
2006-04-11,1.1444,1.1497,1.1437
2006-04-12,1.148,1.1493,1.143
2006-04-13,1.1528,1.1537,1.1452
2006-04-14,1.1501,1.1519,1.1492
2006-04-17,1.1457,1.1536,1.1437
2006-04-18,1.1411,1.1469,1.1406
2006-04-19,1.1359,1.1418,1.1353
2006-04-20,1.1396,1.1424,1.1353
2006-04-21,1.1376,1.1416,1.1359
2006-04-24,1.1369,1.1401,1.1343
2006-04-25,1.1311,1.139,1.1305
2006-04-26,1.128,1.1335,1.125
2006-04-27,1.123,1.1315,1.1218
2006-04-28,1.117,1.1254,1.1164
2006-05-01,1.1133,1.1188,1.1115
2006-05-02,1.107,1.1166,1.1062
2006-05-03,1.1078,1.1097,1.1014
2006-05-04,1.1066,1.1143,1.1054
2006-05-05,1.1068,1.1109,1.1049
2006-05-08,1.1119,1.1134,1.1026
2006-05-09,1.1004,1.1165,1.0976
2006-05-10,1.1013,1.103,1.098
2006-05-11,1.1029,1.1081,1.0978
2006-05-12,1.1093,1.1098,1.0997
2006-05-15,1.1143,1.1176,1.108
2006-05-16,1.1077,1.1174,1.1072
2006-05-17,1.1143,1.1147,1.1014
2006-05-18,1.1204,1.1224,1.1099
2006-05-19,1.1214,1.1274,1.1177
2006-05-22,1.1152,1.1267,1.1124
2006-05-23,1.1176,1.1224,1.1125
2006-05-24,1.1203,1.1264,1.1182
2006-05-25,1.107,1.123,1.1052
2006-05-26,1.1076,1.1111,1.1049
2006-05-29,1.1055,1.1074,1.1036
2006-05-30,1.0995,1.106,1.0978
2006-05-31,1.1012,1.1037,1.0931
2006-06-01,1.1024,1.1101,1.1004
2006-06-02,1.1014,1.1051,1.0976
2006-06-05,1.1037,1.1041,1.0979
2006-06-06,1.1132,1.1174,1.1052
2006-06-07,1.1124,1.1163,1.1092
2006-06-08,1.1224,1.1245,1.1114
2006-06-09,1.1162,1.1229,1.1053
2006-06-12,1.0975,1.1074,1.0964
2006-06-13,1.1131,1.1141,1.0972
2006-06-14,1.1141,1.1174,1.1085
2006-06-15,1.115,1.1189,1.1122
2006-06-16,1.1227,1.1251,1.1111
2006-06-19,1.1193,1.1254,1.1187
2006-06-20,1.1175,1.1247,1.1153
2006-06-21,1.1086,1.1182,1.1034
2006-06-22,1.1183,1.1202,1.1072
2006-06-23,1.1236,1.1289,1.1179
2006-06-26,1.1222,1.1249,1.1174
2006-06-27,1.1219,1.125,1.1192
2006-06-28,1.1223,1.1268,1.1209
2006-06-29,1.1103,1.1237,1.1098
2006-06-30,1.1171,1.1179,1.1082
2006-07-03,1.11,1.1188,1.1081
2006-07-04,1.1064,1.1129,1.1062
2006-07-05,1.1116,1.114,1.1042
2006-07-06,1.1124,1.1151,1.1087
2006-07-07,1.1134,1.1153,1.1087
2006-07-10,1.1245,1.1263,1.1134
2006-07-11,1.132,1.1345,1.1225
2006-07-12,1.1345,1.14,1.1307
2006-07-13,1.1315,1.1352,1.1285
2006-07-14,1.1271,1.1328,1.1253
2006-07-17,1.1354,1.1368,1.1277
2006-07-18,1.1357,1.1376,1.1308
2006-07-19,1.1354,1.1405,1.1316
2006-07-20,1.1316,1.1352,1.1289
2006-07-21,1.1376,1.1395,1.1264
2006-07-24,1.141,1.1458,1.137
2006-07-25,1.1418,1.1435,1.138
2006-07-26,1.1364,1.1428,1.1354
2006-07-27,1.1368,1.1387,1.129
2006-07-28,1.1321,1.1371,1.1285
2006-07-31,1.1318,1.132,1.1222
2006-08-01,1.1303,1.1371,1.1293
2006-08-02,1.126,1.1319,1.1248
2006-08-03,1.1255,1.1277,1.123
2006-08-04,1.1286,1.1346,1.1235
2006-08-07,1.1196,1.1292,1.1177
2006-08-08,1.1212,1.123,1.1182
2006-08-09,1.1203,1.1253,1.1175
2006-08-10,1.1271,1.1283,1.1188
2006-08-11,1.1246,1.1281,1.1167
2006-08-14,1.127,1.1277,1.1209
2006-08-15,1.1231,1.1319,1.122
2006-08-16,1.1175,1.124,1.1139
2006-08-17,1.1216,1.1233,1.1157
2006-08-18,1.1256,1.1273,1.12
2006-08-21,1.117,1.1257,1.1167
2006-08-22,1.1162,1.1202,1.1149
2006-08-23,1.1126,1.1158,1.105
2006-08-24,1.1102,1.1133,1.1075
2006-08-25,1.109,1.1105,1.1055
2006-08-28,1.1108,1.1121,1.1064
2006-08-29,1.1076,1.1128,1.1054
2006-08-30,1.1092,1.1114,1.1052
2006-08-31,1.1045,1.1116,1.1037
2006-09-01,1.1053,1.1074,1.1039
2006-09-04,1.1072,1.1076,1.1047
2006-09-05,1.1112,1.1139,1.1069
2006-09-06,1.1056,1.1138,1.1045
2006-09-07,1.1098,1.1106,1.1045
2006-09-08,1.1204,1.1209,1.1091
2006-09-11,1.1214,1.1227,1.1177
2006-09-12,1.1192,1.1222,1.1158
2006-09-13,1.1208,1.1236,1.1175
2006-09-14,1.1182,1.12,1.112
2006-09-15,1.1192,1.1222,1.1174
2006-09-18,1.1179,1.1225,1.1165
2006-09-19,1.1284,1.1286,1.1175
2006-09-20,1.128,1.1296,1.1257
2006-09-21,1.1187,1.1285,1.1165
2006-09-22,1.1174,1.1207,1.1121
2006-09-25,1.116,1.1188,1.1143
2006-09-26,1.1133,1.1183,1.1128
2006-09-27,1.1108,1.1165,1.1089
2006-09-28,1.1102,1.1125,1.1088
2006-09-29,1.1181,1.1191,1.1104
2006-10-02,1.1157,1.1219,1.1149
2006-10-03,1.1222,1.1225,1.1149
2006-10-04,1.1264,1.1305,1.1222
2006-10-05,1.1258,1.1288,1.1242
2006-10-06,1.1253,1.1282,1.1202
2006-10-09,1.1236,1.1266,1.1215
2006-10-10,1.1324,1.1339,1.123
2006-10-11,1.1379,1.1385,1.1332
2006-10-12,1.1359,1.1384,1.1348
2006-10-13,1.1368,1.1384,1.1324
2006-10-16,1.1369,1.1394,1.1349
2006-10-17,1.1408,1.1415,1.1352
2006-10-18,1.1363,1.1413,1.1357
2006-10-19,1.1273,1.1372,1.1267
2006-10-20,1.1245,1.1287,1.1204
2006-10-23,1.1278,1.1286,1.1244
2006-10-24,1.1258,1.1324,1.1249
2006-10-25,1.1254,1.1285,1.1242
2006-10-26,1.123,1.1308,1.1215
2006-10-27,1.1192,1.126,1.1181
2006-10-30,1.1263,1.1266,1.1181
2006-10-31,1.1218,1.1289,1.1203
2006-11-01,1.1334,1.1352,1.1221
2006-11-02,1.1348,1.1373,1.1306
2006-11-03,1.1292,1.1355,1.1271
2006-11-06,1.1289,1.1363,1.1288
2006-11-07,1.1287,1.1307,1.1258
2006-11-08,1.1301,1.1326,1.1267
2006-11-09,1.1292,1.1334,1.1282
2006-11-10,1.1314,1.1324,1.1267
2006-11-13,1.1385,1.1387,1.1267
2006-11-14,1.138,1.1406,1.1346
2006-11-15,1.1399,1.1427,1.1361
2006-11-16,1.142,1.1422,1.1367
2006-11-17,1.1465,1.1475,1.1416
2006-11-20,1.1472,1.1482,1.1426
2006-11-21,1.146,1.1495,1.1445
2006-11-22,1.1413,1.1464,1.1382
2006-11-23,1.1421,1.1425,1.1399
2006-11-24,1.1343,1.1423,1.1308
2006-11-27,1.1324,1.1349,1.1305
2006-11-28,1.1306,1.1333,1.1288
2006-11-29,1.1378,1.1388,1.1296
2006-11-30,1.1413,1.1438,1.137
2006-12-01,1.145,1.1468,1.1374
2006-12-04,1.1413,1.1477,1.1412
2006-12-05,1.1409,1.1432,1.1381
2006-12-06,1.1481,1.1486,1.1397
2006-12-07,1.1493,1.1502,1.1463
2006-12-08,1.1497,1.1515,1.1448
2006-12-11,1.1479,1.1506,1.1468
2006-12-12,1.1523,1.1556,1.1456
2006-12-13,1.1561,1.1564,1.15
2006-12-14,1.1564,1.1579,1.1538
2006-12-15,1.1573,1.1589,1.153
2006-12-18,1.1574,1.1586,1.1534
2006-12-19,1.1534,1.1578,1.1509
2006-12-20,1.1484,1.1535,1.1431
2006-12-21,1.1541,1.1563,1.1457
2006-12-22,1.1582,1.1585,1.1524
2006-12-25,1.1583,1.1583,1.1583
2006-12-26,1.1607,1.1619,1.1575
2006-12-27,1.1607,1.1638,1.1605
2006-12-28,1.1606,1.162,1.1585
