Date,GBP/JPY Close,GBP/JPY High,GBP/JPY Low
2002-07-22,183.49,183.88,182.37
2002-07-23,183.42,183.88,183.07
2002-07-24,183.34,183.97,182.51
2002-07-25,184.53,184.62,183.06
2002-07-26,186.17,186.71,184.28
2002-07-29,187.02,187.47,185.65
2002-07-30,188.98,189.21,186.95
2002-07-31,187.15,188.96,186.6
2002-08-01,186.09,187.56,185.44
2002-08-02,186.8,187.35,185.78
2002-08-05,186.86,187.27,185.75
2002-08-06,185.87,187,185.91
2002-08-07,184.75,186.35,184.58
2002-08-08,185.13,185.28,184.27
2002-08-09,183.07,183.8,182.79
2002-08-12,182.19,183.6,181.78
2002-08-13,182.45,182.63,181.59
2002-08-14,180.35,182.07,179.3
2002-08-15,180.15,180.78,179.23
2002-08-16,180.7,180.83,179.83
2002-08-19,180.91,182.62,180.65
2002-08-20,181.5,182.19,180.88
2002-08-21,181.47,181.72,180.37
2002-08-22,182.33,182.56,181.15
2002-08-23,181.79,182.65,181.65
2002-08-26,182.02,182.26,181.7
2002-08-27,181.35,182.37,180.32
2002-08-28,182.19,182.2,181.1
2002-08-29,183.07,183.3,181.11
2002-08-30,183.27,183.81,182.19
2002-09-02,183,184.06,182.81
2002-09-03,182.99,183.25,182.32
2002-09-04,184.58,184.72,183.09
2002-09-05,185.33,185.81,184.29
2002-09-06,184.66,186,184.2
2002-09-09,184.9,185.79,184.25
2002-09-10,186.46,186.8,184.5
2002-09-11,186.91,187.04,186.09
2002-09-12,187.4,187.79,186.51
2002-09-13,188.94,189.95,186.4
2002-09-16,188.73,189.4,188.02
2002-09-17,188.2,188.89,187.6
2002-09-18,188.93,189.11,186.78
2002-09-19,188.96,189.29,187.82
2002-09-20,191.85,192.03,188.93
2002-09-23,191.07,193.31,190.93
2002-09-24,192.15,192.3,191.08
2002-09-25,191.48,192.74,190.68
2002-09-26,191.01,192,190.2
2002-09-27,191.61,192.03,190.12
2002-09-30,191.11,191.69,189.72
2002-10-01,191.92,193.01,190.75
2002-10-02,192.71,193.23,191.13
2002-10-03,192.39,193.5,192.2
2002-10-04,192.96,193.24,192
2002-10-07,194.28,194.78,192.39
2002-10-08,193.27,195,192.93
2002-10-09,192.96,193.15,192.2
2002-10-10,193.36,193.63,192.52
2002-10-11,193.63,194.28,193
2002-10-14,193.6,194.09,193.27
2002-10-15,193.56,194.29,192.81
2002-10-16,193.41,194.23,192.55
2002-10-17,193.76,194.01,192.5
2002-10-18,193.97,194.32,193.4
2002-10-21,192.76,194.09,192.15
2002-10-22,193.58,193.78,192.62
2002-10-23,192.88,193.75,191.75
2002-10-24,193.35,193.41,191.74
2002-10-25,192.64,193.72,192.2
2002-10-28,192.64,193.36,191.69
2002-10-29,191.28,192.84,190.79
2002-10-30,191.36,191.86,190.81
2002-10-31,191.87,191.95,190.77
2002-11-01,190.99,192.1,190.25
2002-11-04,190.28,191.35,189.98
2002-11-05,190.35,190.5,189.55
2002-11-06,190.54,191.2,189.71
2002-11-07,191.61,191.77,190.1
2002-11-08,190.36,191.93,190.19
2002-11-11,189.61,190.95,189.32
2002-11-12,190.09,190.25,189.47
2002-11-13,190.66,191.02,188.37
2002-11-14,190.26,191.15,190.05
2002-11-15,190.2,190.72,189.78
2002-11-18,191.53,191.69,190.24
2002-11-19,193,193.71,190.97
2002-11-20,192.91,193.77,192.46
2002-11-21,193.79,194.01,191.94
2002-11-22,194.04,194.45,193.73
2002-11-25,190.87,194.35,190.41
2002-11-26,188.65,191.17,188.2
2002-11-27,189.15,189.29,187.66
2002-11-28,189.75,189.9,189.01
2002-11-29,190.77,190.86,189.25
2002-12-02,194.31,194.34,190.84
2002-12-03,195.56,195.88,193.37
2002-12-04,195.53,196.5,194.89
2002-12-05,196.36,197.2,195.32
2002-12-06,195.03,197.14,192.74
2002-12-09,194.79,194.97,193.07
2002-12-10,194.39,195.41,193.85
2002-12-11,194.92,195.02,193.62
2002-12-12,194.1,195.07,193.51
2002-12-13,191.58,194.13,191.24
2002-12-16,193.03,193.45,191.3
2002-12-17,193.79,193.95,192.27
2002-12-18,193.85,194.43,193.2
2002-12-19,193.31,194.54,193.26
2002-12-20,192.98,194.9,192.65
2002-12-23,192,192.02,191.13
2002-12-24,191.87,192.05,191.09
2002-12-25,191.14,192.17,191.44
2002-12-26,191.96,192.34,191.48
2002-12-27,192.13,192.61,191.7
2002-12-30,190.13,192.56,189.69
2002-12-31,191.19,191.5,189.86
2003-01-01,191.19,191.5,189.86
2003-01-02,191.12,191.67,190.46
2003-01-03,192.57,192.85,190.93
2003-01-06,191.39,193,191.08
2003-01-07,193.26,193.42,191.5
2003-01-08,191.89,193.25,191.44
2003-01-09,191.8,192.35,191.34
2003-01-10,192.73,192.75,191.54
2003-01-13,190.11,191.98,189.96
2003-01-14,189.45,190.68,189.22
2003-01-15,189.43,190.15,188.69
2003-01-16,189.9,190.3,188.92
2003-01-17,190.67,190.9,189.4
2003-01-20,190,190.55,189.6
2003-01-21,190.9,191.42,189.81
2003-01-22,191.46,191.46,190.05
2003-01-23,191.37,192.14,190.94
2003-01-24,192.46,192.92,191.4
2003-01-27,193.93,194.72,192.27
2003-01-28,194.46,194.82,193.33
2003-01-29,194.88,195.15,194.14
2003-01-30,197.02,197.06,194.93
2003-01-31,197.56,197.61,196.56
2003-02-03,197.47,198.75,196.87
2003-02-04,197.42,198.06,197.18
2003-02-05,197.35,197.66,196.75
2003-02-06,196.27,197.56,195.78
2003-02-07,196.2,196.43,195.21
2003-02-10,197.3,197.59,196.09
2003-02-11,196.02,197.54,195.9
2003-02-12,195.94,196.43,195.1
2003-02-13,195.44,196.52,194.97
2003-02-14,193.82,195.68,193.31
2003-02-17,192.17,194.57,191.92
2003-02-18,189.13,192.62,188.99
2003-02-19,189.47,190,189.06
2003-02-20,190.46,190.58,188.07
2003-02-21,187.58,189.59,187.3
2003-02-24,186.9,187.67,185.85
2003-02-25,184.51,187.61,183.95
2003-02-26,184.97,185.56,184.55
2003-02-27,185.73,185.96,184.67
2003-02-28,185.85,185.99,184.67
2003-03-03,185.68,186.4,184.6
2003-03-04,186.41,186.8,185.48
2003-03-05,187.96,188.14,185.93
2003-03-06,188.04,188.64,187.64
2003-03-07,187.3,188.62,186.44
2003-03-10,187.04,187.75,186.8
2003-03-11,188.12,188.27,186.86
2003-03-12,189.02,189.5,188.06
2003-03-13,189.74,190.72,188.66
2003-03-14,187.35,190.11,187.37
2003-03-17,186,187.64,185.47
2003-03-18,186.18,186.93,185.55
2003-03-19,188.4,188.45,184.92
2003-03-20,188.33,188.55,187.4
2003-03-21,190.18,190.74,187.78
2003-03-24,190.02,190.38,189.17
2003-03-25,188.9,190.23,188.23
2003-03-26,189.04,189.53,188.73
2003-03-27,187.75,189.37,187.48
2003-03-28,188.55,189.02,187.32
2003-03-31,186.68,189.29,186.19
2003-04-01,186.2,187.24,185.84
2003-04-02,186.29,187.21,185.8
2003-04-03,187.7,188.2,185.89
2003-04-04,187.25,188.48,187.01
2003-04-07,186.28,188.18,186.11
2003-04-08,186.29,187.03,185.5
2003-04-09,187.81,188.07,185.73
2003-04-10,188.06,188.36,185.97
2003-04-11,189.34,189.61,187.9
2003-04-14,189.21,190.19,189.09
2003-04-15,188.79,189.57,188.59
2003-04-16,188.76,189.92,187.81
2003-04-17,187.97,189.08,187.88
2003-04-18,188.35,188.68,187.81
2003-04-21,188.2,189.6,187.78
2003-04-22,189.2,189.4,188.4
2003-04-23,191.2,191.15,188.6
2003-04-24,191,191.5,190.15
2003-04-25,191.2,192.44,190.65
2003-04-28,191.36,192.04,191.01
2003-04-29,191.02,191.76,190.29
2003-04-30,190.15,191.29,190.06
2003-05-01,190.83,191.15,189.38
2003-05-02,190.8,191.33,190.41
2003-05-05,190.59,191,190.32
2003-05-06,189.63,190.95,189.69
2003-05-07,185.7,190.16,185.01
2003-05-08,187.08,187.6,185.17
2003-05-09,188.09,188.82,187.52
2003-05-12,188.34,188.89,187.2
2003-05-13,187.59,188.8,187.16
2003-05-14,187.91,188.74,187.13
2003-05-15,188.86,188.94,186.88
2003-05-16,188.15,189.19,188.15
2003-05-19,191.58,192.05,187.61
2003-05-20,191.52,191.88,190.81
2003-05-21,191.84,193.05,191.21
2003-05-22,191.79,192.55,191.15
2003-05-23,191.41,192.43,191.33
2003-05-26,191.59,192.44,190.87
2003-05-27,192.09,192.41,191.09
2003-05-28,194.44,194.68,191.77
2003-05-29,195.57,195.92,193.96
2003-05-30,195.55,196.17,194.96
2003-06-02,194.1,195.35,192.84
2003-06-03,193.9,194.86,193.36
2003-06-04,193.94,194.76,193.1
2003-06-05,195.5,195.82,192.79
2003-06-06,197.18,198.02,195.1
2003-06-09,194.36,197.35,194.03
2003-06-10,194.45,196.82,193.34
2003-06-11,196.18,196.73,194.22
2003-06-12,196.22,197.47,196.13
2003-06-13,196.23,197.02,195.3
2003-06-16,197.37,198.71,196.05
2003-06-17,199,199.54,197.28
2003-06-18,197.91,199.73,197.7
2003-06-19,198.57,199.34,197.84
2003-06-20,196.58,199.23,196.31
2003-06-23,196.28,197.26,195.38
2003-06-24,196.19,196.79,195.48
2003-06-25,197.39,197.55,195.12
2003-06-26,198.41,198.82,196.94
2003-06-27,197.3,198.86,196.99
2003-06-30,198.25,198.82,197.4
2003-07-01,198.67,198.96,197.24
2003-07-02,196.35,198.7,196.21
2003-07-03,197.54,197.84,196.15
2003-07-04,196.77,197.67,196.56
2003-07-07,194.8,197,194.21
2003-07-08,193.21,195.05,193.13
2003-07-09,192.44,193.88,191.58
2003-07-10,192.45,193.15,190.92
2003-07-11,191.88,192.97,191.81
2003-07-14,189.78,191.98,189.74
2003-07-15,187.43,190.19,186.19
2003-07-16,188.6,188.84,187.58
2003-07-17,189.41,189.58,188.18
2003-07-18,188.26,190.19,187.69
2003-07-21,189.5,190,186.78
2003-07-22,190.3,191.33,189.26
2003-07-23,191.3,191.44,189.3
2003-07-24,192.14,192.3,190.86
2003-07-25,192.56,192.9,191.74
2003-07-28,194.1,194.52,192.46
2003-07-29,194.6,194.92,193.8
2003-07-30,194.4,195.03,194.12
2003-07-31,194.15,194.49,192.95
2003-08-01,193.05,194.47,192.5
2003-08-04,193.82,194.36,192.88
2003-08-05,192.98,194.42,192.07
2003-08-06,193.4,194.28,192.9
2003-08-07,192.65,193.63,191.69
2003-08-08,190.89,192.86,190.86
2003-08-11,191,191.2,189.41
2003-08-12,189.96,191,189.52
2003-08-13,191.39,192.04,189.76
2003-08-14,190.6,192.45,190.44
2003-08-15,190.1,190.96,190.07
2003-08-18,189.96,190.69,189.69
2003-08-19,188.02,190.11,187.69
2003-08-20,188.55,188.99,187.64
2003-08-21,185.66,188.52,185.49
2003-08-22,185.25,186.24,184.39
2003-08-25,184.48,185.57,184.35
2003-08-26,184.1,185.02,183.46
2003-08-27,184.58,185.53,183.94
2003-08-28,184.9,185.42,183.73
2003-08-29,184.19,185.34,183.42
2003-09-01,182.99,184.56,182.64
2003-09-02,182.07,183.79,182.03
2003-09-03,182.15,182.87,181.31
2003-09-04,184.6,185.01,181.56
2003-09-05,185.64,186.17,184.33
2003-09-08,184.65,187.01,184.62
2003-09-09,185.67,186.06,183.67
2003-09-10,186.28,186.47,185.37
2003-09-11,186.69,187.1,185.44
2003-09-12,188.16,188.49,186.27
2003-09-15,188.12,188.92,186.92
2003-09-16,184.32,188.33,184.19
2003-09-17,186.99,187.36,184.18
2003-09-18,186.1,187.08,185.76
2003-09-19,186.65,187.49,185.62
2003-09-22,184.92,185.28,183.84
2003-09-23,185.23,185.46,183.46
2003-09-24,184.85,185.43,184.06
2003-09-25,186,186.33,184.71
2003-09-26,185.44,186.14,185.29
2003-09-29,184.75,185.25,183.57
2003-09-30,185.3,186.06,184.02
2003-10-01,184.48,185.3,183.31
2003-10-02,184.86,185.52,184.59
2003-10-03,184.42,185.3,184.05
2003-10-06,185.4,186.18,184.04
2003-10-07,182.67,186.04,182.05
2003-10-08,182.1,182.91,181.71
2003-10-09,182,182.33,180.8
2003-10-10,180.9,181.92,180.2
2003-10-13,181.5,181.71,179.53
2003-10-14,182.04,183.03,180.97
2003-10-15,182.59,183.23,181.87
2003-10-16,183.86,184.07,182.66
2003-10-17,183.5,184.07,182.94
2003-10-20,184.52,185.05,182.71
2003-10-21,183.37,184.45,183.26
2003-10-22,184.41,184.57,183.31
2003-10-23,185.78,186.02,184.33
2003-10-24,185.53,186.37,185.25
2003-10-27,184.08,185.39,183.54
2003-10-28,183.81,184.06,182.98
2003-10-29,184.12,184.31,183.45
2003-10-30,184.4,184.73,183.43
2003-10-31,186.41,186.91,184.16
2003-11-03,186.2,187.33,186.05
2003-11-04,184.32,186.23,183.6
2003-11-05,183.87,185.02,183.85
2003-11-06,183.86,184.57,183.53
2003-11-07,182.89,183.97,182.36
2003-11-10,181.1,183.53,180.47
2003-11-11,181.05,182.05,180.7
2003-11-12,181.97,182.7,180.98
2003-11-13,182.42,182.82,181.52
2003-11-14,182.75,183.03,182.16
2003-11-17,184.39,185.09,182.79
2003-11-18,183.96,184.65,183.63
2003-11-19,185.49,185.55,182.92
2003-11-20,185.33,185.88,184.92
2003-11-21,185.37,186.1,185.02
2003-11-24,185.57,185.79,184.71
2003-11-25,185.88,186.78,185.43
2003-11-26,186.62,186.8,185.7
2003-11-27,187.05,187.31,186.3
2003-11-28,188.55,188.67,187
2003-12-01,188.3,189.62,188.07
2003-12-02,187.79,188.87,187.66
2003-12-03,186.79,188.19,186.6
2003-12-04,186.25,187.21,186.01
2003-12-05,186.18,186.71,185.99
2003-12-08,186.2,186.71,185.65
2003-12-09,187.02,187.25,185.93
2003-12-10,188.68,189.2,186.88
2003-12-11,188.49,188.96,188.15
2003-12-12,188.16,188.84,187.85
2003-12-15,187.85,188.49,187.62
2003-12-16,188.53,188.71,187.78
2003-12-17,189.65,190.07,188.11
2003-12-18,190.68,190.98,189.55
2003-12-19,190.45,190.93,189.9
2003-12-22,189.66,190.48,189.03
2003-12-23,189.42,189.74,189.24
2003-12-24,190.5,190.34,189.29
2003-12-25,190.4,190.8,189.92
2003-12-26,190.1,190.45,189.63
2003-12-29,189.59,190.23,189.26
2003-12-30,190.41,190.5,189.64
2003-12-31,191.7,191.92,190.06
2004-01-01,191.5,191.5,191.5
2004-01-02,191.65,191.89,190.35
2004-01-05,191.8,192.65,191.08
2004-01-06,193.68,194.03,191.67
2004-01-07,193.2,193.9,192.45
2004-01-08,194.53,194.89,192.26
2004-01-09,196.54,198.02,194.53
2004-01-12,197.04,197.74,196.56
2004-01-13,195.72,197.11,195.63
2004-01-14,194.69,196.4,194.54
2004-01-15,193.54,195,192.99
2004-01-16,191.91,194.01,191.43
2004-01-19,191.33,192.47,191.12
2004-01-20,194.84,195.32,191.17
2004-01-21,195.65,196.04,194.53
2004-01-22,195.68,196.48,195.22
2004-01-23,193.97,196.08,192.97
2004-01-26,192.69,194.62,192.43
2004-01-27,192.93,193.07,190.99
2004-01-28,192.9,194.24,192.77
2004-01-29,192.29,193.48,191.93
2004-01-30,192.91,193.14,191.13
2004-02-02,191.93,192.9,191.68
2004-02-03,194.04,194.54,192.07
2004-02-04,193.25,194.03,193.01
2004-02-05,194.18,194.31,193.14
2004-02-06,194.82,195.97,193.91
2004-02-09,196.36,196.9,194.86
2004-02-10,197.45,197.67,196.2
2004-02-11,198.85,199.03,196.95
2004-02-12,199.18,199.78,199.01
2004-02-13,198.85,200,198.39
2004-02-16,199.25,199.38,198.44
2004-02-17,201.12,201.57,199.18
2004-02-18,201.52,202.6,201.13
2004-02-19,203.21,203.21,201.13
2004-02-20,202.8,203.84,202.28
2004-02-23,202.26,202.59,200.83
2004-02-24,204.3,204.76,202.11
2004-02-25,203.98,205.82,203.84
2004-02-26,204.03,204.58,203.53
2004-02-27,203.8,204.22,201.39
2004-03-01,203.52,204.87,203.19
2004-03-02,202.53,204.08,202.1
2004-03-03,201.37,202.66,200.03
2004-03-04,202.49,202.81,200.9
2004-03-05,206.91,207.29,202.06
2004-03-08,205.33,207.98,205.25
2004-03-09,203.18,206.67,202.79
2004-03-10,199.98,203.57,199.34
2004-03-11,200.66,201.02,198.58
2004-03-12,200.12,201.14,198.5
2004-03-15,198.87,200.81,197.4
2004-03-16,197.12,199.14,196.95
2004-03-17,196.7,197.67,195.5
2004-03-18,195.71,197.34,194.53
2004-03-19,195.56,196.9,195.06
2004-03-22,197.14,197.81,195.89
2004-03-23,197.32,197.58,196.68
2004-03-24,193.47,198.08,193.47
2004-03-25,191.81,194.35,191.07
2004-03-26,192.12,192.69,190.45
2004-03-29,191.75,192.4,190.89
2004-03-30,192.87,193.96,191.87
2004-03-31,192.44,193.43,189.73
2004-04-01,192.49,193.04,191.42
2004-04-02,191.47,193.28,190.69
2004-04-05,191.01,191.82,190.13
2004-04-06,194.38,195.22,191.48
2004-04-07,193.8,195.23,193.26
2004-04-08,194.45,195.4,193.35
2004-04-09,195,195.54,194.12
2004-04-12,193.85,195.22,193.34
2004-04-13,194.11,194.61,192.62
2004-04-14,194.81,194.83,193.46
2004-04-15,194.11,195.07,193.12
2004-04-16,193.58,195.28,193.44
2004-04-19,196.14,196.48,193.73
2004-04-20,194.35,196.69,193.12
2004-04-21,194.14,194.6,193.08
2004-04-22,193.93,194.36,193.16
2004-04-23,193.37,194.79,192.48
2004-04-26,194.36,194.46,192.91
2004-04-27,196,196.71,193.62
2004-04-28,194.83,196.45,194.34
2004-04-29,195.07,195.72,194.66
2004-04-30,196.31,196.6,194.77
2004-05-03,195.51,196.42,194.33
2004-05-04,196.56,197.46,195.22
2004-05-05,194.83,196.85,194.13
2004-05-06,197.1,197.15,194.68
2004-05-07,200.62,200.68,196.89
2004-05-10,202.01,202.37,200.39
2004-05-11,198.55,202.1,198.38
2004-05-12,200.7,201.4,197.94
2004-05-13,201.87,202.23,200.05
2004-05-14,200.93,202,200.63
2004-05-17,202.12,202.46,200.11
2004-05-18,201.59,202.79,200.05
2004-05-19,201.2,201.91,199.99
2004-05-20,200.5,201.88,199.84
2004-05-21,200.75,200.92,199.51
2004-05-24,202.01,202.43,200.43
2004-05-25,202.5,203.78,202.09
2004-05-26,202.91,203.01,202.02
2004-05-27,203.9,203.99,202.69
2004-05-28,202.29,203.9,201.42
2004-05-31,200.3,202.61,200.25
2004-06-01,203.5,203.5,200.51
2004-06-02,202.02,204.42,201.76
2004-06-03,204.07,204.76,201.41
2004-06-04,204.39,205.2,203.75
2004-06-07,201.76,204.43,201.19
2004-06-08,201.2,202.6,201.2
2004-06-09,202,202.27,198.95
2004-06-10,201.5,202.16,199.08
2004-06-11,200.25,202.03,200.17
2004-06-14,201.6,201.99,199.84
2004-06-15,200.58,201.95,199.97
2004-06-16,201.21,201.61,200.17
2004-06-17,201.25,201.53,200.04
2004-06-18,200,201.14,199.42
2004-06-21,199.05,200.23,198.11
2004-06-22,198.81,199.54,197.43
2004-06-23,197.2,198.9,197.1
2004-06-24,195.7,197.11,194.68
2004-06-25,196.45,196.86,195.21
2004-06-28,197.59,197.74,196.16
2004-06-29,195.75,198.21,195.45
2004-06-30,197.9,198.59,195.59
2004-07-01,196.94,198.13,195.97
2004-07-02,198.58,198.94,197.04
2004-07-05,199.53,199.99,198.49
2004-07-06,201.59,201.6,199.57
2004-07-07,201.2,201.86,200.41
2004-07-08,201.42,202.13,201.07
2004-07-09,201.5,201.76,200.3
2004-07-12,201.79,201.99,200.3
2004-07-13,201.93,202.87,201.22
2004-07-14,202.41,203.35,201.41
2004-07-15,203.26,203.56,201.94
2004-07-16,203.79,203.86,202.8
2004-07-19,202.14,204.04,202.1
2004-07-20,201.22,203.01,200.57
2004-07-21,202.2,202.24,200.7
2004-07-22,202.36,202.54,201.35
2004-07-23,201.46,202.63,201.46
2004-07-26,202.5,202.54,201.16
2004-07-27,202.2,202.86,202.01
2004-07-28,203.55,204.09,202.05
2004-07-29,203.63,204.05,203.11
2004-07-30,202.67,203.86,202.07
2004-08-02,202.59,203.14,201.95
2004-08-03,202,202.5,201.41
2004-08-04,202.8,203.3,201.72
2004-08-05,203.77,203.77,202.5
2004-08-06,203.3,203.89,202.66
2004-08-09,203.6,203.94,203.02
2004-08-10,203.39,203.92,203.21
2004-08-11,202.77,203.7,202.24
2004-08-12,202.21,203.1,202.13
2004-08-13,203.88,203.97,202.05
2004-08-16,203.54,204.73,203.14
2004-08-17,201.15,203.49,201.01
2004-08-18,199.36,201.35,199.32
2004-08-19,200.25,200.55,199.33
2004-08-20,198.51,200.59,198.49
2004-08-23,198.5,199.29,198.23
2004-08-24,196.5,198.83,195.83
2004-08-25,197.9,198.42,196.26
2004-08-26,196.62,198,196.43
2004-08-27,196.22,197.29,196.15
2004-08-30,197.21,197.57,196.21
2004-08-31,196.8,197.84,196.33
2004-09-01,196.25,196.99,196.06
2004-09-02,195.86,196.55,195.43
2004-09-03,196.51,196.52,195.05
2004-09-06,196.2,196.27,195.52
2004-09-07,194.01,196.29,193.74
2004-09-08,195.48,195.49,194.05
2004-09-09,196,196.05,195.09
2004-09-10,196.82,197.26,195.84
2004-09-13,197.79,198.57,196.52
2004-09-14,196.95,197.93,196.9
2004-09-15,195.36,197.1,195.15
2004-09-16,196.5,196.65,195.16
2004-09-17,197.2,197.9,196.26
2004-09-20,196.24,197.29,195.81
2004-09-21,197.2,197.64,196.22
2004-09-22,198.15,198.41,196.99
2004-09-23,199.21,199.67,198.34
2004-09-24,199.72,200.08,198.56
2004-09-27,201.36,201.39,199.56
2004-09-28,201.87,202.41,201.3
2004-09-29,199.52,201.92,199.28
2004-09-30,199.31,200.19,198.9
2004-10-01,198.43,199.63,197.89
2004-10-04,197.77,198.98,197.66
2004-10-05,197.99,198.36,197.61
2004-10-06,197.83,198.89,197.66
2004-10-07,198.15,198.32,197.64
2004-10-08,196.55,198.22,196.2
2004-10-11,196.4,199.66,195.92
2004-10-12,196.38,197.02,196.13
2004-10-13,196.78,197.05,195.95
2004-10-14,196.99,197.28,196.5
2004-10-15,196.9,197.25,196.37
2004-10-18,196.7,197.51,196.41
2004-10-19,195.49,196.62,195.3
2004-10-20,196.77,196.87,195.41
2004-10-21,196.44,197.04,195.81
2004-10-22,195.81,196.99,195.78
2004-10-25,196.57,196.6,195.45
2004-10-26,195.81,196.8,195.53
2004-10-27,194.83,196.41,194.78
2004-10-28,194.23,195.19,194.07
2004-10-29,194.55,194.62,193.68
2004-11-01,195.05,195.45,194.63
2004-11-02,195.22,195.61,194.85
2004-11-03,196.4,196.72,194.9
2004-11-04,195.5,196.56,195.16
2004-11-05,196.04,196.08,194.97
2004-11-08,195.75,196.33,195.45
2004-11-09,196.28,196.51,195.61
2004-11-10,197.86,197.86,196.19
2004-11-11,196.58,197.75,196.39
2004-11-12,196.04,196.69,195.28
2004-11-15,194.39,196.03,194.38
2004-11-16,195.29,195.49,194.46
2004-11-17,193.1,195.5,192.94
2004-11-18,192.8,193.54,192.76
2004-11-19,191.34,193.08,191.09
2004-11-22,191.71,191.92,191.13
2004-11-23,193.08,193.65,191.63
2004-11-24,193.55,193.68,192.91
2004-11-25,193.65,193.71,193.07
2004-11-26,194.5,194.96,193.82
2004-11-29,194.81,194.93,194.02
2004-11-30,196.74,196.89,194.59
2004-12-01,198.47,198.5,196.36
2004-12-02,198.44,198.68,197.57
2004-12-03,198.29,199.08,198.23
2004-12-06,200.13,200.62,198.13
2004-12-07,200.2,200.27,199.26
2004-12-08,201.3,201.93,199.86
2004-12-09,201.5,201.66,199.85
2004-12-10,201.52,202.27,201.05
2004-12-13,201.69,201.78,200.77
2004-12-14,203.54,203.68,201.31
2004-12-15,202.5,203.46,201.77
2004-12-16,202.09,203,201.79
2004-12-17,202.47,202.73,201.59
2004-12-20,202.44,203.4,202.17
2004-12-21,201.12,202.76,200.78
2004-12-22,199.61,201.41,198.66
2004-12-23,199.28,199.9,198.69
2004-12-24,199.56,199.87,199.04
2004-12-27,199.5,199.97,199.04
2004-12-28,198.85,200.02,198.82
2004-12-29,199.01,199.74,198.52
2004-12-30,198.2,199.72,197.79
2004-12-31,196.35,198.46,196.34
2005-01-03,195.6,197.09,195.45
2005-01-04,196.48,196.85,195.19
2005-01-05,196.17,196.93,195.69
2005-01-06,196.94,197.22,195.93
2005-01-07,196.25,196.99,195.52
2005-01-10,195.36,196.3,195.16
2005-01-11,193.99,195.75,193.71
2005-01-12,193.54,194.3,192.69
2005-01-13,192.69,193.82,192.54
2005-01-14,190.64,193.15,190.14
2005-01-17,189.93,191.31,189.61
2005-01-18,190.93,192.38,189.82
2005-01-19,192.27,192.78,190.59
2005-01-20,193.71,193.97,191.69
2005-01-21,193.1,194.22,192.51
2005-01-24,193.01,193.79,192.71
2005-01-25,194.21,194.39,192.55
2005-01-26,193.81,194.41,193.11
2005-01-27,194.64,194.88,193.96
2005-01-28,195.2,195.32,193.67
2005-01-31,195.09,195.5,194.76
2005-02-01,195.16,195.73,195.01
2005-02-02,195.77,195.95,195.02
2005-02-03,196.65,196.88,195.36
2005-02-04,195.05,196.72,194.68
2005-02-07,194.74,195.91,194.6
2005-02-08,195.96,196.62,194.57
2005-02-09,196.56,196.83,195.49
2005-02-10,197.65,197.85,196.14
2005-02-11,197.57,197.96,196.89
2005-02-14,198.67,198.67,196.44
2005-02-15,197.86,198.74,197.27
2005-02-16,198.59,199,197.65
2005-02-17,199.93,200.09,198.41
2005-02-18,200.1,200.53,199.26
2005-02-21,200.09,200.65,199.89
2005-02-22,199,200.17,198.3
2005-02-23,200.18,200.35,198.7
2005-02-24,201.39,201.57,199.58
2005-02-25,201.85,201.97,200.58
2005-02-28,200.95,201.91,200.17
2005-03-01,200.36,201.02,200.01
2005-03-02,200.4,201.05,200.03
2005-03-03,200.75,200.99,200.08
2005-03-04,201.45,201.5,200.72
2005-03-07,201.37,201.63,200.92
2005-03-08,201.92,202,200.88
2005-03-09,200.1,201.94,199.64
2005-03-10,200.12,201.11,199.91
2005-03-11,200.1,200.44,199.66
2005-03-14,200.88,201.42,199.98
2005-03-15,199.86,200.9,199.77
2005-03-16,200.59,200.99,199.8
2005-03-17,201.19,201.38,200.32
2005-03-18,200.98,201.52,200.63
2005-03-21,199.5,201.16,199.22
2005-03-22,199.02,199.79,198.7
2005-03-23,198,199.17,197.6
2005-03-24,198.79,199.27,197.96
2005-03-25,198.78,199.04,198.72
2005-03-28,199.99,200.26,198.61
2005-03-29,201.66,201.79,200.07
2005-03-30,202.2,202.58,201.18
2005-03-31,202.64,202.7,200.85
2005-04-01,202.37,202.99,202.05
2005-04-04,203.03,203.08,202.19
2005-04-05,203.39,204,203.1
2005-04-06,204.25,204.44,203.05
2005-04-07,203.12,204.45,203.03
2005-04-08,204.12,204.18,202.75
2005-04-11,203.67,204.29,203.55
2005-04-12,203.72,204.62,203.37
2005-04-13,203.41,203.87,202.74
2005-04-14,203.46,203.72,203.17
2005-04-15,203.86,204.13,203.33
2005-04-18,204.61,204.71,203.59
2005-04-19,204.9,205.28,204.18
2005-04-20,205.04,205.31,204.42
2005-04-21,203.9,205.3,203.89
2005-04-22,203.05,204.04,202.38
2005-04-25,201.85,202.66,201.65
2005-04-26,202,202.45,201.54
2005-04-27,201.5,202.6,201.19
2005-04-28,202.3,202.47,201.19
2005-04-29,200.05,202.4,199.69
2005-05-02,198.89,200.84,198.8
2005-05-03,198.66,199.37,198.49
2005-05-04,198.64,199.23,198.01
2005-05-05,199.02,199.11,198.53
2005-05-06,198.47,199.16,198.18
2005-05-09,198.73,199.11,198.42
2005-05-10,198.74,199.28,198.34
2005-05-11,197.79,199.33,197.76
2005-05-12,199.05,199.19,197.84
2005-05-13,198.58,199.43,198.46
2005-05-16,196.55,198.96,196.36
2005-05-17,197.2,197.4,195.65
2005-05-18,196.6,197.41,196.38
2005-05-19,197.45,197.59,196.78
