Date,GBP/CHF Close,GBP/CHF High,GBP/CHF Low
2004-10-11,2.249,2.2501,2.2416
2004-10-12,2.2488,2.2528,2.2455
2004-10-13,2.2474,2.2597,2.2454
2004-10-14,2.2357,2.253,2.235
2004-10-15,2.223,2.2389,2.2224
2004-10-18,2.214,2.2271,2.2108
2004-10-19,2.2156,2.2199,2.2134
2004-10-20,2.2206,2.2228,2.207
2004-10-21,2.2258,2.2285,2.2181
2004-10-22,2.2174,2.2315,2.2169
2004-10-25,2.2048,2.214,2.202
2004-10-26,2.2062,2.2096,2.1995
2004-10-27,2.2094,2.2117,2.2013
2004-10-28,2.1959,2.2117,2.1905
2004-10-29,2.1945,2.2034,2.1903
2004-11-01,2.204,2.2053,2.1916
2004-11-02,2.2195,2.2259,2.2024
2004-11-03,2.208,2.2242,2.2038
2004-11-04,2.1895,2.2084,2.1843
2004-11-05,2.1851,2.1995,2.1823
2004-11-08,2.1919,2.1946,2.1817
2004-11-09,2.1965,2.1993,2.1895
2004-11-10,2.1795,2.1986,2.1755
2004-11-11,2.1679,2.1848,2.1667
2004-11-12,2.175,2.1824,2.1689
2004-11-15,2.1775,2.183,2.1718
2004-11-16,2.1803,2.1815,2.171
2004-11-17,2.161,2.1784,2.1589
2004-11-18,2.166,2.17,2.1571
2004-11-19,2.1573,2.1681,2.1519
2004-11-22,2.1616,2.162,2.1534
2004-11-23,2.1638,2.1716,2.1622
2004-11-24,2.1575,2.1666,2.155
2004-11-25,2.1538,2.1602,2.1538
2004-11-26,2.1595,2.1697,2.1493
2004-11-29,2.1634,2.1671,2.1571
2004-11-30,2.1778,2.1792,2.1573
2004-12-01,2.2068,2.2094,2.1725
2004-12-02,2.2144,2.2198,2.2005
2004-12-03,2.1972,2.2178,2.1954
2004-12-06,2.2132,2.2159,2.1961
2004-12-07,2.2196,2.2198,2.2082
2004-12-08,2.223,2.2341,2.2166
2004-12-09,2.215,2.2261,2.2082
2004-12-10,2.2229,2.2263,2.2112
2004-12-13,2.2205,2.2244,2.2138
2004-12-14,2.2259,2.2278,2.2168
2004-12-15,2.2164,2.2276,2.2082
2004-12-16,2.2356,2.2416,2.2139
2004-12-17,2.2458,2.2497,2.233
2004-12-20,2.2356,2.2479,2.2325
2004-12-21,2.2228,2.2399,2.2191
2004-12-22,2.2079,2.2259,2.2039
2004-12-23,2.1993,2.2101,2.1926
2004-12-24,2.1999,2.2018,2.195
2004-12-27,2.198,2.2032,2.193
2004-12-28,2.1894,2.1999,2.1886
2004-12-29,2.1747,2.1902,2.1721
2004-12-30,2.178,2.1838,2.1694
2004-12-31,2.1851,2.1907,2.1787
2005-01-03,2.1837,2.2004,2.1763
2005-01-04,2.199,2.201,2.1826
2005-01-05,2.2039,2.2075,2.1945
2005-01-06,2.2016,2.2073,2.1982
2005-01-07,2.2159,2.2202,2.1988
2005-01-10,2.2173,2.2266,2.2095
2005-01-11,2.2202,2.2211,2.2046
2005-01-12,2.2068,2.2233,2.2008
2005-01-13,2.207,2.2115,2.1999
2005-01-14,2.2082,2.2152,2.2029
2005-01-17,2.2,2.212,2.1941
2005-01-18,2.2133,2.216,2.1993
2005-01-19,2.2188,2.2232,2.209
2005-01-20,2.2298,2.2306,2.2122
2005-01-21,2.227,2.2319,2.2141
2005-01-24,2.2263,2.229,2.2193
2005-01-25,2.2261,2.2323,2.2193
2005-01-26,2.229,2.2386,2.2235
2005-01-27,2.237,2.239,2.2222
2005-01-28,2.2383,2.2422,2.2319
2005-01-31,2.2393,2.2466,2.2342
2005-02-01,2.242,2.2469,2.237
2005-02-02,2.2481,2.2526,2.2366
2005-02-03,2.2626,2.2654,2.2482
2005-02-04,2.269,2.2762,2.2554
2005-02-07,2.271,2.2764,2.266
2005-02-08,2.2653,2.2761,2.2621
2005-02-09,2.2637,2.2728,2.2607
2005-02-10,2.2554,2.268,2.2543
2005-02-11,2.2594,2.262,2.2513
2005-02-14,2.2646,2.2663,2.2527
2005-02-15,2.2549,2.2627,2.2509
2005-02-16,2.2377,2.2572,2.2308
2005-02-17,2.2415,2.244,2.2329
2005-02-18,2.2405,2.2488,2.2402
2005-02-21,2.2415,2.2475,2.238
2005-02-22,2.2142,2.2447,2.2126
2005-02-23,2.2193,2.2256,2.2115
2005-02-24,2.2317,2.236,2.2086
2005-02-25,2.2309,2.2401,2.2293
2005-02-28,2.2337,2.2367,2.2272
2005-03-01,2.2381,2.2408,2.231
2005-03-02,2.2458,2.2486,2.2372
2005-03-03,2.2518,2.2531,2.2422
2005-03-04,2.249,2.2565,2.2454
2005-03-07,2.2516,2.2536,2.2419
2005-03-08,2.2398,2.2526,2.238
2005-03-09,2.2295,2.2433,2.2272
2005-03-10,2.2167,2.2331,2.2147
2005-03-11,2.216,2.2244,2.2134
2005-03-14,2.22,2.2258,2.2124
2005-03-15,2.2267,2.2342,2.2181
2005-03-16,2.2202,2.2315,2.2181
2005-03-17,2.226,2.2269,2.2176
2005-03-18,2.236,2.2376,2.2239
2005-03-21,2.2352,2.2407,2.2313
2005-03-22,2.2396,2.2436,2.2301
2005-03-23,2.2349,2.245,2.2326
2005-03-24,2.2435,2.2447,2.2315
2005-03-25,2.2417,2.2472,2.2408
2005-03-28,2.2478,2.2525,2.2403
2005-03-29,2.2544,2.2575,2.2397
2005-03-30,2.2527,2.257,2.2453
2005-03-31,2.2621,2.2622,2.2476
2005-04-01,2.2647,2.2679,2.2541
2005-04-04,2.2673,2.2706,2.2577
2005-04-05,2.2666,2.2762,2.2651
2005-04-06,2.265,2.271,2.261
2005-04-07,2.2571,2.2683,2.2507
2005-04-08,2.2582,2.2649,2.2548
2005-04-11,2.2552,2.2614,2.2525
2005-04-12,2.2662,2.2707,2.2544
2005-04-13,2.2748,2.2795,2.2637
2005-04-14,2.2816,2.2899,2.2719
2005-04-15,2.2729,2.2861,2.2704
2005-04-18,2.2613,2.2756,2.258
2005-04-19,2.2644,2.2723,2.2576
2005-04-20,2.2615,2.2717,2.2588
2005-04-21,2.2569,2.2617,2.2496
2005-04-22,2.261,2.2659,2.2562
2005-04-25,2.2695,2.2766,2.2637
2005-04-26,2.262,2.2729,2.2605
2005-04-27,2.2715,2.2737,2.2604
2005-04-28,2.275,2.2799,2.2664
2005-04-29,2.282,2.2836,2.2651
2005-05-02,2.269,2.2835,2.2689
2005-05-03,2.2663,2.2745,2.2618
2005-05-04,2.2669,2.2692,2.2594
2005-05-05,2.2761,2.2805,2.2638
2005-05-06,2.2809,2.2851,2.2657
2005-05-09,2.271,2.2832,2.2702
2005-05-10,2.2615,2.2712,2.2591
2005-05-11,2.257,2.2672,2.2554
2005-05-12,2.2668,2.2702,2.2562
2005-05-13,2.266,2.273,2.263
2005-05-16,2.2445,2.2698,2.2434
2005-05-17,2.2475,2.2493,2.2418
2005-05-18,2.2425,2.249,2.2383
2005-05-19,2.2424,2.2499,2.235
2005-05-20,2.2536,2.2572,2.2423
2005-05-23,2.2516,2.2565,2.2487
2005-05-24,2.2462,2.2536,2.2462
2005-05-25,2.246,2.25,2.243
2005-05-26,2.2506,2.2536,2.2434
2005-05-27,2.2436,2.2542,2.2427
2005-05-30,2.2595,2.2601,2.2448
2005-05-31,2.2695,2.2715,2.2563
2005-06-01,2.271,2.2722,2.2647
2005-06-02,2.2711,2.2766,2.2693
2005-06-03,2.2736,2.2809,2.265
2005-06-06,2.2743,2.2793,2.2677
2005-06-07,2.2871,2.2898,2.2763
2005-06-08,2.2898,2.2962,2.2801
