Date,GBP/USD Close,GBP/USD High,GBP/USD Low
2006-07-05,1.8351,1.8498,1.8327
2006-07-06,1.8359,1.841,1.8337
2006-07-07,1.8518,1.8541,1.8355
2006-07-10,1.8405,1.8522,1.8369
2006-07-11,1.846,1.8474,1.8364
2006-07-12,1.8326,1.8481,1.8309
2006-07-13,1.8429,1.847,1.8332
2006-07-14,1.837,1.845,1.834
2006-07-17,1.8192,1.839,1.8177
2006-07-18,1.8267,1.833,1.8184
2006-07-19,1.843,1.8443,1.8228
2006-07-20,1.8494,1.852,1.8417
2006-07-21,1.8585,1.8599,1.8468
2006-07-24,1.85,1.8599,1.8481
2006-07-25,1.8402,1.8537,1.8385
2006-07-26,1.852,1.8551,1.8391
2006-07-27,1.8573,1.8677,1.8528
2006-07-28,1.8639,1.8668,1.8541
2006-07-31,1.8676,1.869,1.8618
2006-08-01,1.876,1.8764,1.8626
2006-08-02,1.8781,1.8798,1.8732
2006-08-03,1.8887,1.8915,1.87
2006-08-04,1.9088,1.913,1.8853
2006-08-07,1.9059,1.9116,1.9045
2006-08-08,1.9097,1.9146,1.9033
2006-08-09,1.905,1.9113,1.8974
2006-08-10,1.8932,1.909,1.8865
2006-08-11,1.8896,1.899,1.8886
2006-08-14,1.8877,1.8952,1.8843
2006-08-15,1.8929,1.8978,1.8853
2006-08-16,1.895,1.9025,1.888
2006-08-17,1.8839,1.9009,1.8821
2006-08-18,1.8811,1.8869,1.8775
2006-08-21,1.8944,1.8998,1.8809
2006-08-22,1.8869,1.8951,1.8855
2006-08-23,1.8934,1.8997,1.8864
2006-08-24,1.8884,1.8975,1.887
2006-08-25,1.8871,1.8918,1.883
2006-08-28,1.8948,1.8992,1.8864
2006-08-29,1.8985,1.9029,1.8898
2006-08-30,1.9045,1.9062,1.8973
2006-08-31,1.9047,1.9092,1.8995
2006-09-01,1.9049,1.9068,1.8956
2006-09-04,1.9044,1.9082,1.9031
2006-09-05,1.8945,1.9059,1.8913
2006-09-06,1.8847,1.8958,1.8792
2006-09-07,1.8753,1.8871,1.8707
2006-09-08,1.8652,1.8762,1.8628
2006-09-11,1.8646,1.8707,1.8601
2006-09-12,1.8744,1.8773,1.8641
2006-09-13,1.8763,1.8778,1.8715
2006-09-14,1.8763,1.892,1.8757
2006-09-15,1.8782,1.8882,1.8755
2006-09-18,1.8805,1.8841,1.8735
2006-09-19,1.8816,1.8888,1.8772
2006-09-20,1.8887,1.893,1.8803
2006-09-21,1.9026,1.9032,1.8875
2006-09-22,1.9013,1.9064,1.9005
2006-09-25,1.9018,1.9076,1.8983
2006-09-26,1.8963,1.9028,1.8932
2006-09-27,1.8886,1.896,1.8853
2006-09-28,1.8767,1.8916,1.8724
2006-09-29,1.8711,1.878,1.8633
2006-10-02,1.8869,1.8876,1.8679
2006-10-03,1.8876,1.8999,1.8857
2006-10-04,1.8859,1.8882,1.8786
2006-10-05,1.879,1.887,1.8751
2006-10-06,1.8711,1.8879,1.8674
2006-10-09,1.8672,1.871,1.8638
2006-10-10,1.8541,1.8703,1.8527
2006-10-11,1.8533,1.8589,1.8515
2006-10-12,1.8576,1.8615,1.8537
2006-10-13,1.8568,1.8636,1.8535
2006-10-16,1.8605,1.8648,1.8524
2006-10-17,1.8701,1.8737,1.861
2006-10-18,1.8673,1.874,1.8665
2006-10-19,1.8776,1.88,1.8664
2006-10-20,1.8841,1.886,1.8756
2006-10-23,1.8738,1.8835,1.8686
2006-10-24,1.8742,1.877,1.8674
2006-10-25,1.8792,1.8802,1.8722
2006-10-26,1.8906,1.8925,1.8781
2006-10-27,1.8961,1.9003,1.8872
2006-10-30,1.9018,1.9043,1.8956
2006-10-31,1.9075,1.91,1.8959
2006-11-01,1.9088,1.9137,1.9057
2006-11-02,1.9089,1.9107,1.9035
2006-11-03,1.9009,1.9125,1.8975
2006-11-06,1.8971,1.9034,1.8949
2006-11-07,1.9054,1.9124,1.8977
2006-11-08,1.9056,1.9098,1.9006
2006-11-09,1.9056,1.9086,1.8976
2006-11-10,1.9116,1.918,1.9065
2006-11-13,1.9011,1.9153,1.8998
2006-11-14,1.8971,1.9051,1.8925
2006-11-15,1.8891,1.8969,1.8838
2006-11-16,1.888,1.8935,1.8853
2006-11-17,1.8938,1.8968,1.8835
2006-11-20,1.8965,1.8988,1.8832
2006-11-21,1.8996,1.9004,1.8963
2006-11-22,1.9137,1.9168,1.8985
2006-11-23,1.9156,1.9169,1.913
2006-11-24,1.9315,1.9351,1.9149
2006-11-27,1.9373,1.9476,1.9308
2006-11-28,1.9509,1.953,1.9379
2006-11-29,1.9447,1.9546,1.9435
2006-11-30,1.966,1.97,1.9449
2006-12-01,1.9804,1.9849,1.9635
2006-12-04,1.9797,1.9841,1.9726
2006-12-05,1.9742,1.9822,1.9677
2006-12-06,1.9652,1.9739,1.9617
2006-12-07,1.9621,1.9712,1.9612
2006-12-08,1.953,1.9731,1.9514
2006-12-11,1.9585,1.9594,1.9467
2006-12-12,1.9698,1.9714,1.9578
2006-12-13,1.9658,1.9729,1.9606
2006-12-14,1.9609,1.9713,1.958
2006-12-15,1.9515,1.9666,1.9501
2006-12-18,1.9489,1.958,1.9435
2006-12-19,1.968,1.9702,1.9467
2006-12-20,1.9644,1.9749,1.9618
2006-12-21,1.9615,1.9698,1.9559
2006-12-22,1.9663,1.9683,1.956
2006-12-25,1.956,1.956,1.956
2006-12-26,1.9535,1.9598,1.9519
2006-12-27,1.957,1.9633,1.9528
2006-12-28,1.9627,1.968,1.9556
2006-12-29,1.9572,1.967,1.9568
2007-01-01,1.9627,1.9627,1.9627
2007-01-02,1.9738,1.9742,1.96
2007-01-03,1.9504,1.9752,1.9481
2007-01-04,1.9441,1.9531,1.9398
2007-01-05,1.9302,1.9445,1.9264
2007-01-08,1.9379,1.9406,1.926
2007-01-09,1.9398,1.9457,1.9378
2007-01-10,1.9328,1.9423,1.932
2007-01-11,1.9448,1.955,1.9319
2007-01-12,1.957,1.961,1.9427
2007-01-15,1.9645,1.9669,1.9571
2007-01-16,1.9624,1.971,1.959
2007-01-17,1.9689,1.9724,1.9606
2007-01-18,1.9732,1.978,1.9636
2007-01-19,1.9733,1.9772,1.9696
2007-01-22,1.9763,1.9789,1.9717
2007-01-23,1.9826,1.9916,1.9754
2007-01-24,1.9668,1.983,1.9647
2007-01-25,1.964,1.9733,1.9626
2007-01-26,1.959,1.9675,1.9558
2007-01-29,1.9592,1.9616,1.9552
2007-01-30,1.9613,1.9696,1.96
2007-01-31,1.9638,1.9669,1.9484
2007-02-01,1.9675,1.9739,1.9624
2007-02-02,1.9674,1.9747,1.9637
2007-02-05,1.9596,1.9669,1.9537
2007-02-06,1.9703,1.9722,1.9591
2007-02-07,1.9692,1.9734,1.9673
2007-02-08,1.958,1.9728,1.9543
2007-02-09,1.9505,1.9602,1.9459
2007-02-12,1.9468,1.9566,1.944
2007-02-13,1.9456,1.9524,1.9404
2007-02-14,1.9619,1.9641,1.9457
2007-02-15,1.951,1.9674,1.9508
2007-02-16,1.9503,1.954,1.9464
2007-02-19,1.9499,1.9554,1.9433
2007-02-20,1.9552,1.9577,1.948
2007-02-21,1.9544,1.959,1.9489
2007-02-22,1.9564,1.9601,1.9463
2007-02-23,1.9634,1.9652,1.9539
2007-02-26,1.9641,1.9662,1.9609
2007-02-27,1.9615,1.9673,1.9594
2007-02-28,1.9638,1.9641,1.9516
2007-03-01,1.9601,1.9652,1.9555
2007-03-02,1.9434,1.9587,1.9414
2007-03-05,1.9223,1.9447,1.9183
2007-03-06,1.9312,1.9322,1.9188
2007-03-07,1.934,1.9358,1.9263
2007-03-08,1.929,1.9353,1.9274
2007-03-09,1.9318,1.9343,1.9268
2007-03-12,1.9317,1.9433,1.9253
2007-03-13,1.9281,1.9353,1.9274
2007-03-14,1.9352,1.9372,1.9214
2007-03-15,1.9362,1.9392,1.9309
2007-03-16,1.9418,1.9505,1.936
2007-03-19,1.9438,1.9473,1.9386
2007-03-20,1.9605,1.9623,1.9433
2007-03-21,1.9676,1.9692,1.9565
2007-03-22,1.965,1.9726,1.9613
2007-03-23,1.9614,1.969,1.9589
2007-03-26,1.9697,1.9722,1.9585
2007-03-27,1.9661,1.9703,1.9622
2007-03-28,1.9617,1.9682,1.9598
2007-03-29,1.9621,1.9658,1.9614
2007-03-30,1.9672,1.9717,1.9548
2007-04-02,1.9783,1.98,1.9665
2007-04-03,1.9747,1.9824,1.973
2007-04-04,1.9753,1.9774,1.9719
2007-04-05,1.9708,1.977,1.967
2007-04-06,1.9648,1.9721,1.9638
2007-04-09,1.9615,1.965,1.9594
2007-04-10,1.9717,1.975,1.9672
2007-04-11,1.9754,1.9817,1.9712
2007-04-12,1.9781,1.9812,1.9728
2007-04-13,1.9864,1.9887,1.9786
2007-04-16,1.9898,1.994,1.9857
2007-04-17,2.006,2.0075,1.9883
2007-04-18,2.0056,2.0133,2.0016
2007-04-19,2.0017,2.0094,1.9987
2007-04-20,2.0037,2.0058,1.9992
2007-04-23,2.0009,2.0061,1.9973
2007-04-24,1.9999,2.0045,1.9957
2007-04-25,2.0019,2.0063,2.0004
2007-04-26,1.9912,2.0059,1.9893
2007-04-27,1.9967,2.0044,1.9867
2007-04-30,1.9994,2.0031,1.9892
2007-05-01,1.9996,2.0074,1.9981
2007-05-02,1.9895,1.9998,1.9871
2007-05-03,1.9878,1.9946,1.9855
2007-05-04,1.9931,1.9944,1.9845
2007-05-07,1.9933,1.9974,1.9932
2007-05-08,1.9888,1.9962,1.9681
2007-05-09,1.9942,1.9998,1.9884
2007-05-10,1.9785,1.9962,1.9773
2007-05-11,1.9822,1.9846,1.9764
2007-05-14,1.9783,1.9845,1.9782
2007-05-15,1.9853,1.9872,1.9748
2007-05-16,1.9782,1.9873,1.9759
2007-05-17,1.9744,1.9791,1.9734
2007-05-18,1.9743,1.9779,1.9702
2007-05-21,1.9702,1.9756,1.9678
2007-05-22,1.9702,1.9769,1.9704
2007-05-23,1.9861,1.9895,1.9717
2007-05-24,1.9858,1.9889,1.9832
2007-05-25,1.9846,1.988,1.9835
2007-05-28,1.9832,1.9847,1.9826
2007-05-29,1.98,1.99,1.9793
2007-05-30,1.9758,1.983,1.9735
2007-05-31,1.9797,1.9799,1.9738
2007-06-01,1.9821,1.9826,1.977
2007-06-04,1.9903,1.9927,1.9816
2007-06-05,1.9919,1.9968,1.9911
2007-06-06,1.9926,1.9956,1.9909
2007-06-07,1.9771,1.9942,1.9748
2007-06-08,1.9667,1.9793,1.9624
2007-06-11,1.9694,1.9703,1.9654
2007-06-12,1.9763,1.9783,1.9689
2007-06-13,1.9734,1.9769,1.9679
2007-06-14,1.9693,1.9735,1.9657
2007-06-15,1.9751,1.9778,1.969
2007-06-18,1.9835,1.9843,1.9755
2007-06-19,1.9887,1.9889,1.9828
2007-06-20,1.9945,1.9947,1.9872
2007-06-21,1.9921,1.9941,1.9889
2007-06-22,1.9992,1.9996,1.9914
2007-06-25,1.9986,2.0006,1.9958
2007-06-26,1.9992,2.0017,1.9961
2007-06-27,1.9977,1.9989,1.9929
2007-06-28,2.0013,2.0042,1.9976
2007-06-29,2.0075,2.0085,2.0013
2007-07-02,2.0172,2.0174,2.0072
2007-07-03,2.0172,2.0195,2.0133
2007-07-04,2.0156,2.0206,2.0153
2007-07-05,2.0123,2.0202,2.0091
2007-07-06,2.0105,2.0142,2.006
2007-07-09,2.015,2.017,2.0099
2007-07-10,2.027,2.0274,2.0123
2007-07-11,2.0341,2.0362,2.0248
2007-07-12,2.0296,2.0366,2.027
2007-07-13,2.0329,2.0366,2.0263
2007-07-16,2.037,2.0404,2.0328
2007-07-17,2.0461,2.0475,2.0352
2007-07-18,2.0535,2.0547,2.0462
2007-07-19,2.0487,2.0544,2.0472
2007-07-20,2.0548,2.0587,2.0483
2007-07-23,2.0577,2.0602,2.0522
2007-07-24,2.0621,2.0653,2.0589
2007-07-25,2.0513,2.0631,2.0487
2007-07-26,2.049,2.0562,2.0428
2007-07-27,2.0259,2.0493,2.0251
2007-07-30,2.0247,2.0288,2.0189
2007-07-31,2.0345,2.0377,2.0238
2007-08-01,2.0279,2.035,2.0206
2007-08-02,2.0364,2.0378,2.0284
2007-08-03,2.045,2.046,2.034
2007-08-06,2.0303,2.046,2.0281
2007-08-07,2.0248,2.0336,2.0191
2007-08-08,2.0262,2.0398,2.0159
2007-08-09,2.023,2.0394,2.0213
2007-08-10,2.0218,2.0266,2.0154
2007-08-13,2.0137,2.0258,2.0086
2007-08-14,1.997,2.0131,1.9964
2007-08-15,1.9925,1.9972,1.9858
2007-08-16,1.979,1.989,1.9772
2007-08-17,1.98,1.9938,1.9653
2007-08-20,1.9881,1.99,1.9772
2007-08-21,1.9823,1.9908,1.9746
2007-08-22,1.9917,1.9928,1.9804
2007-08-23,2.003,2.0092,1.992
2007-08-24,2.0134,2.0138,1.9981
2007-08-27,2.0133,2.0192,2.0122
2007-08-28,2.0073,2.0141,2.0028
2007-08-29,2.018,2.0181,1.9964
2007-08-30,2.0135,2.0183,2.0045
2007-08-31,2.0163,2.0232,2.0111
2007-09-03,2.0174,2.0208,2.0149
2007-09-04,2.0146,2.0195,2.0076
2007-09-05,2.0203,2.0225,2.0045
2007-09-06,2.023,2.0265,2.0143
2007-09-07,2.0279,2.0324,2.0162
2007-09-10,2.0278,2.0331,2.0265
2007-09-11,2.0313,2.0336,2.0221
2007-09-12,2.0303,2.0366,2.0289
2007-09-13,2.0286,2.0346,2.0237
2007-09-14,2.0102,2.0252,2.0058
2007-09-17,1.9939,2.0092,1.9915
2007-09-18,2.012,2.015,1.9882
2007-09-19,2.0012,2.0172,1.9963
2007-09-20,2.0095,2.0145,1.9975
2007-09-21,2.0201,2.0217,2.0079
2007-09-24,2.0211,2.032,2.0201
2007-09-25,2.0179,2.0228,2.0086
2007-09-26,2.0154,2.0217,2.0107
2007-09-27,2.0268,2.0284,2.014
2007-09-28,2.0452,2.0467,2.0198
2007-10-01,2.044,2.0494,2.0378
2007-10-02,2.0416,2.0446,2.0371
2007-10-03,2.0321,2.0442,2.0313
2007-10-04,2.0321,2.0428,2.0279
2007-10-05,2.0428,2.044,2.0303
2007-10-08,2.035,2.0426,2.0342
2007-10-09,2.0353,2.0376,2.0259
2007-10-10,2.0411,2.0476,2.0368
2007-10-11,2.0315,2.0425,2.0323
2007-10-12,2.0344,2.0365,2.0249
2007-10-15,2.0422,2.0435,2.0321
2007-10-16,2.0313,2.0437,2.0295
2007-10-17,2.0355,2.0419,2.0289
2007-10-18,2.0448,2.0514,2.0385
2007-10-19,2.0498,2.0524,2.0411
2007-10-22,2.0286,2.0548,2.0259
2007-10-23,2.0503,2.0509,2.0305
2007-10-24,2.0494,2.0517,2.0428
2007-10-25,2.0511,2.0552,2.0455
2007-10-26,2.0519,2.0573,2.0483
2007-10-29,2.0617,2.0631,2.0531
2007-10-30,2.0683,2.0703,2.0567
2007-10-31,2.0792,2.0822,2.0665
2007-11-01,2.084,2.0874,2.0756
2007-11-02,2.0889,2.0897,2.0767
2007-11-05,2.0805,2.0893,2.0784
2007-11-06,2.0866,2.0905,2.0804
2007-11-07,2.1013,2.107,2.0863
2007-11-08,2.1085,2.1116,2.0974
2007-11-09,2.0895,2.116,2.0893
2007-11-12,2.0638,2.087,2.059
2007-11-13,2.0703,2.0761,2.0524
2007-11-14,2.0546,2.0857,2.0545
2007-11-15,2.0428,2.0617,2.0422
2007-11-16,2.0513,2.053,2.0354
2007-11-19,2.0491,2.0555,2.0453
2007-11-20,2.0659,2.0677,2.0458
2007-11-21,2.0665,2.0697,2.0529
2007-11-22,2.0625,2.0684,2.0618
2007-11-23,2.0585,2.0762,2.0561
2007-11-26,2.0708,2.0721,2.0606
2007-11-27,2.0698,2.0757,2.0643
2007-11-28,2.0811,2.0824,2.0584
2007-11-29,2.0615,2.0823,2.0595
2007-11-30,2.0567,2.07,2.0535
2007-12-03,2.0668,2.0679,2.0522
2007-12-04,2.057,2.0673,2.0561
2007-12-05,2.0252,2.0612,2.025
2007-12-06,2.0276,2.0311,2.0183
2007-12-07,2.0314,2.0343,2.0224
2007-12-10,2.0462,2.0488,2.0307
2007-12-11,2.0336,2.0519,2.0331
2007-12-12,2.0469,2.0576,2.0379
2007-12-13,2.0386,2.0484,2.0344
2007-12-14,2.0154,2.0448,2.015
2007-12-17,2.0214,2.0226,2.0103
2007-12-18,2.0133,2.0225,2.0113
2007-12-19,1.9964,2.0196,1.9929
2007-12-20,1.9814,1.9985,1.9812
2007-12-21,1.9832,1.9992,1.9812
2007-12-24,1.9778,1.9844,1.9757
2007-12-25,1.9777,1.9777,1.9777
2007-12-26,1.984,1.9848,1.9771
2007-12-27,1.984,1.9965,1.9828
2007-12-28,1.9927,2.0021,1.9904
2007-12-31,1.9827,2.0102,1.9817
2008-01-01,1.9827,1.9827,1.9827
2008-01-02,1.9799,1.9897,1.9777
2008-01-03,1.9751,1.9838,1.9708
2008-01-04,1.9721,1.9849,1.9676
2008-01-07,1.9711,1.9753,1.9655
2008-01-08,1.9715,1.9827,1.9702
2008-01-09,1.9586,1.9763,1.9554
2008-01-10,1.9603,1.9668,1.9543
2008-01-11,1.9579,1.9637,1.9486
2008-01-14,1.9567,1.9646,1.9558
2008-01-15,1.9644,1.9741,1.9528
2008-01-16,1.9644,1.9709,1.9533
2008-01-17,1.9712,1.979,1.9618
2008-01-18,1.9554,1.9727,1.9514
2008-01-21,1.9435,1.9583,1.9433
2008-01-22,1.962,1.9626,1.9339
2008-01-23,1.9542,1.9644,1.9467
2008-01-24,1.9741,1.9743,1.9502
2008-01-25,1.9803,1.9848,1.9746
2008-01-28,1.9834,1.9892,1.9732
2008-01-29,1.9895,1.9928,1.9814
2008-01-30,1.9914,1.996,1.985
2008-01-31,1.9864,1.9945,1.9827
2008-02-01,1.9674,1.9941,1.9656
2008-02-04,1.9738,1.9783,1.9629
2008-02-05,1.9638,1.9762,1.9606
2008-02-06,1.9597,1.9662,1.9556
2008-02-07,1.9417,1.9622,1.9398
2008-02-08,1.9451,1.9511,1.9406
2008-02-11,1.9497,1.9529,1.9404
2008-02-12,1.962,1.9633,1.9446
2008-02-13,1.965,1.9654,1.9552
2008-02-14,1.9688,1.9738,1.9616
2008-02-15,1.9603,1.9721,1.9583
2008-02-18,1.9603,1.9522,1.9477
2008-02-19,1.9487,1.9541,1.9455
2008-02-20,1.9419,1.9503,1.9358
2008-02-21,1.9627,1.9618,1.9489
2008-02-22,1.9684,1.9709,1.9607
2008-02-25,1.9673,1.9692,1.9623
2008-02-26,1.9858,1.9874,1.964
2008-02-27,1.9833,1.9966,1.9833
2008-02-28,1.9921,1.9948,1.9759
2008-02-29,1.9881,1.9922,1.9786
2008-03-03,1.9846,1.9935,1.981
2008-03-04,1.9862,1.9892,1.9827
2008-03-05,1.9917,1.9967,1.9718
2008-03-06,2.0104,2.0116,1.9896
2008-03-07,2.0149,2.0216,2.0097
2008-03-10,2.01,2.022,2.0091
2008-03-11,2.0028,2.0211,1.9999
2008-03-12,2.0274,2.0254,2.0076
2008-03-13,2.0289,2.037,2.0252
2008-03-14,2.0221,2.0398,2.02
2008-03-17,2.0021,2.0238,1.9994
2008-03-18,2.0074,2.0273,1.9957
2008-03-19,1.9815,2.0151,1.9807
2008-03-20,1.9838,1.9878,1.9738
2008-03-21,1.9833,1.9865,1.9819
2008-03-24,1.9842,1.9876,1.9761
2008-03-25,1.9995,2.0005,1.985
2008-03-26,2.0074,2.0111,1.9928
2008-03-27,2.0038,2.0192,2.0029
2008-03-28,1.9932,2.009,1.9883
2008-03-31,1.9832,1.9979,1.9815
2008-04-01,1.9765,1.9874,1.9731
2008-04-02,1.9871,1.9899,1.975
2008-04-03,1.995,1.9975,1.975
2008-04-04,1.9912,2.0049,1.9912
2008-04-07,1.9867,1.9951,1.9836
2008-04-08,1.9693,1.9927,1.9662
2008-04-09,1.975,1.9791,1.9653
2008-04-10,1.9723,1.9842,1.9708
2008-04-11,1.9717,1.9767,1.9685
2008-04-14,1.9751,1.9893,1.9656
2008-04-15,1.9607,1.978,1.9603
2008-04-16,1.9706,1.9805,1.9603
2008-04-17,1.9909,1.9924,1.9693
2008-04-18,1.9941,1.9998,1.9884
2008-04-21,1.9812,2.0037,1.9778
2008-04-22,1.9951,1.9998,1.9747
2008-04-23,1.9795,1.997,1.9776
2008-04-24,1.9746,1.9815,1.9688
2008-04-25,1.9821,1.9889,1.9679
2008-04-28,1.9896,1.9964,1.9784
2008-04-29,1.988,1.9918,1.9668
2008-04-30,1.9879,1.9893,1.9626
2008-05-01,1.974,1.9909,1.9713
2008-05-02,1.9739,1.9897,1.9707
2008-05-05,1.9717,1.9783,1.9657
2008-05-06,1.9729,1.9772,1.9637
2008-05-07,1.9532,1.9738,1.9504
2008-05-08,1.9531,1.962,1.9505
2008-05-09,1.9519,1.9598,1.9461
2008-05-12,1.9567,1.9633,1.9445
2008-05-13,1.9456,1.9587,1.9421
2008-05-14,1.9439,1.9473,1.9366
2008-05-15,1.9451,1.95,1.9406
2008-05-16,1.9563,1.9598,1.9426
2008-05-19,1.9479,1.9623,1.9456
2008-05-20,1.9679,1.9719,1.9482
2008-05-21,1.9688,1.9706,1.9615
2008-05-22,1.9782,1.9849,1.9682
2008-05-23,1.9811,1.9852,1.9758
2008-05-26,1.9815,1.9832,1.976
2008-05-27,1.9761,1.9846,1.9719
2008-05-28,1.9799,1.9826,1.9706
2008-05-29,1.9747,1.9818,1.9675
2008-05-30,1.9807,1.9814,1.9697
2008-06-02,1.9655,1.9774,1.9598
2008-06-03,1.9652,1.9741,1.9607
2008-06-04,1.9547,1.9638,1.9528
2008-06-05,1.959,1.9596,1.9464
2008-06-06,1.9708,1.9734,1.9534
2008-06-09,1.9748,1.9801,1.9574
2008-06-10,1.9538,1.9756,1.9533
2008-06-11,1.963,1.9667,1.9493
2008-06-12,1.9474,1.9644,1.9435
2008-06-13,1.9471,1.9512,1.941
2008-06-16,1.9636,1.9687,1.9461
2008-06-17,1.9566,1.9697,1.9471
2008-06-18,1.9597,1.961,1.948
2008-06-19,1.9738,1.9744,1.958
2008-06-20,1.976,1.9791,1.9702
2008-06-23,1.9651,1.9757,1.9588
2008-06-24,1.9695,1.9723,1.9627
2008-06-25,1.9695,1.9769,1.9658
2008-06-26,1.9873,1.9894,1.9716
2008-06-27,1.9927,1.9952,1.9807
2008-06-30,1.9927,1.9966,1.9882
2008-07-01,1.9941,2.0006,1.989
2008-07-02,1.9936,1.9973,1.9847
2008-07-03,1.9822,1.9937,1.9812
2008-07-04,1.9828,1.9848,1.9796
2008-07-07,1.977,1.9828,1.965
2008-07-08,1.9689,1.9795,1.9668
2008-07-09,1.9819,1.982,1.9674
2008-07-10,1.9771,1.9837,1.9715
2008-07-11,1.987,1.9958,1.9755
2008-07-14,1.9941,1.9962,1.9816
2008-07-15,2.0018,2.0157,1.9933
2008-07-16,1.9984,2.0097,1.9958
2008-07-17,1.9988,2.0067,1.9951
2008-07-18,1.9978,2.0038,1.9908
2008-07-21,1.9984,1.999,1.9908
2008-07-22,1.9908,2.0075,1.9899
2008-07-23,1.9976,2.0029,1.9904
2008-07-24,1.9843,1.9989,1.9817
2008-07-25,1.9901,1.9978,1.9833
2008-07-28,1.995,1.9963,1.9844
2008-07-29,1.9786,1.9967,1.9763
2008-07-30,1.9817,1.9842,1.9748
2008-07-31,1.9825,1.9928,1.9783
2008-08-01,1.9735,1.9841,1.9729
2008-08-04,1.9634,1.9761,1.9647
2008-08-05,1.9555,1.9642,1.9523
2008-08-06,1.947,1.9595,1.9469
2008-08-07,1.943,1.9531,1.9422
2008-08-08,1.9201,1.9438,1.9149
2008-08-11,1.9127,1.9256,1.9059
2008-08-12,1.8961,1.9121,1.8978
2008-08-13,1.8724,1.9035,1.8649
2008-08-14,1.8665,1.8786,1.8621
2008-08-15,1.8627,1.8698,1.8513
2008-08-18,1.8646,1.8722,1.8627
2008-08-19,1.867,1.8678,1.8538
2008-08-20,1.8617,1.8684,1.8541
2008-08-21,1.8762,1.8782,1.8609
2008-08-22,1.851,1.8793,1.8507
2008-08-25,1.8521,1.859,1.8407
2008-08-26,1.8379,1.853,1.8332
2008-08-27,1.8328,1.8497,1.8287
2008-08-28,1.8287,1.8401,1.8241
2008-08-29,1.8194,1.8342,1.8173
2008-09-01,1.8026,1.8153,1.7996
2008-09-02,1.8026,1.7824,1.7785
2008-09-03,1.7757,1.784,1.7669
2008-09-04,1.7693,1.7856,1.7627
2008-09-05,1.7631,1.7744,1.7639
2008-09-08,1.7547,1.7975,1.7473
2008-09-09,1.758,1.7706,1.7507
2008-09-10,1.7562,1.7679,1.7538
2008-09-11,1.7514,1.7589,1.7448
2008-09-12,1.7931,1.7958,1.7544
2008-09-15,1.7931,1.8129,1.7901
2008-09-16,1.7859,1.8011,1.7735
2008-09-17,1.8235,1.8244,1.7788
2008-09-18,1.8124,1.8276,1.8093
2008-09-19,1.8359,1.8374,1.7916
2008-09-22,1.8603,1.864,1.8267
2008-09-23,1.8599,1.8636,1.8473
2008-09-24,1.8517,1.8607,1.8479
2008-09-25,1.8373,1.8667,1.8309
2008-09-26,1.841,1.8467,1.8336
2008-09-29,1.8135,1.8359,1.7961
2008-09-30,1.7767,1.8118,1.7759
2008-10-01,1.7746,1.7873,1.7637
2008-10-02,1.7655,1.7723,1.7553
2008-10-03,1.7777,1.7839,1.7562
2008-10-06,1.7381,1.7695,1.7336
2008-10-07,1.7499,1.7657,1.732
2008-10-08,1.7287,1.7655,1.7264
2008-10-09,1.718,1.7395,1.7152
2008-10-10,1.7055,1.718,1.6781
2008-10-13,1.7302,1.7442,1.6909
2008-10-14,1.7453,1.763,1.7416
2008-10-15,1.7275,1.7602,1.7271
2008-10-16,1.7302,1.7354,1.7137
2008-10-17,1.7333,1.7384,1.7226
2008-10-20,1.7123,1.7518,1.7107
2008-10-21,1.6755,1.7198,1.665
2008-10-22,1.6247,1.6745,1.6144
2008-10-23,1.617,1.6345,1.6045
2008-10-24,1.587,1.6327,1.5269
2008-10-27,1.5638,1.5875,1.528
2008-10-28,1.5902,1.5909,1.5403
2008-10-29,1.6397,1.6476,1.5836
2008-10-30,1.6447,1.6672,1.6215
2008-10-31,1.6145,1.6485,1.6007
2008-11-03,1.582,1.6398,1.5784
2008-11-04,1.593,1.6105,1.5606
2008-11-05,1.5954,1.6197,1.5759
2008-11-06,1.5762,1.6038,1.5722
2008-11-07,1.5762,1.5661,1.5537
2008-11-10,1.5618,1.5884,1.5577
2008-11-11,1.5418,1.5703,1.5374
2008-11-12,1.496,1.5479,1.4896
2008-11-13,1.4838,1.4991,1.4559
2008-11-14,1.495,1.4956,1.4661
2008-11-17,1.5022,1.5082,1.4658
2008-11-18,1.4922,1.509,1.4901
2008-11-19,1.4976,1.5248,1.4905
2008-11-20,1.4744,1.4995,1.4743
2008-11-21,1.4869,1.506,1.4714
2008-11-24,1.5128,1.5177,1.4844
2008-11-25,1.5493,1.5532,1.4984
2008-11-26,1.5188,1.5479,1.5178
2008-11-27,1.5394,1.5511,1.5312
2008-11-28,1.5415,1.5448,1.5259
2008-12-01,1.491,1.5405,1.4808
2008-12-02,1.4869,1.5069,1.4779
2008-12-03,1.4729,1.4933,1.4664
2008-12-04,1.4727,1.4813,1.4468
2008-12-05,1.4687,1.4752,1.4527
2008-12-08,1.4946,1.5046,1.4695
2008-12-09,1.4756,1.4918,1.4678
2008-12-10,1.4776,1.4879,1.4737
2008-12-11,1.499,1.508,1.4775
2008-12-12,1.497,1.5117,1.4817
2008-12-15,1.5254,1.5378,1.4946
2008-12-16,1.5618,1.5647,1.5206
2008-12-17,1.5471,1.5504,1.5246
2008-12-18,1.502,1.5615,1.489
2008-12-19,1.4856,1.5185,1.4814
2008-12-22,1.4825,1.499,1.4688
