Date,USD/JPY Close,USD/JPY High,USD/JPY Low
2007-06-27,122.5,123.27,122.23
2007-06-28,123.22,123.37,122.78
2007-06-29,123.04,123.56,122.99
2007-07-02,122.33,123.28,122.09
2007-07-03,122.39,122.69,122.13
2007-07-04,122.63,122.68,122.22
2007-07-05,122.87,123.02,122.38
2007-07-06,123.38,123.56,122.86
2007-07-09,123.33,123.67,123.22
2007-07-10,121.84,123.49,121.88
2007-07-11,122.1,122.3,120.99
2007-07-12,122.43,122.6,121.83
2007-07-13,122.04,122.62,121.92
2007-07-16,121.81,122.19,121.55
2007-07-17,122.31,122.41,121.69
2007-07-18,121.88,122.34,121.58
2007-07-19,122.06,122.18,121.74
2007-07-20,121.23,122.44,120.87
2007-07-23,121.31,122.22,120.8
2007-07-24,120.21,121.14,120.03
2007-07-25,120.6,120.65,119.8
2007-07-26,118.81,120.75,118.72
2007-07-27,118.81,119.29,118.02
2007-07-30,119.04,119.08,118.04
2007-07-31,118.88,119.5,118.77
2007-08-01,118.53,118.98,117.6
2007-08-02,119.22,119.38,118.33
2007-08-03,118.26,119.32,118.16
2007-08-06,118.91,119.1,117.19
2007-08-07,118.71,118.91,117.97
2007-08-08,119.69,119.84,118.72
2007-08-09,118.25,119.77,118.16
2007-08-10,118.32,118.75,117.21
2007-08-13,118.37,118.57,117.68
2007-08-14,117.82,118.52,117.67
2007-08-15,116.98,117.65,116.61
2007-08-16,113.11,116.74,112.01
2007-08-17,114,114.92,111.6
2007-08-20,114.91,115.51,113.68
2007-08-21,114.2,115.24,114.01
2007-08-22,115.02,115.47,113.99
2007-08-23,115.91,117.15,115.3
2007-08-24,116.38,116.5,115.53
2007-08-27,116.12,116.76,115.89
2007-08-28,114.62,115.87,114.62
2007-08-29,116.15,116.22,113.86
2007-08-30,115.8,116.24,115.21
2007-08-31,115.96,116.62,115.48
2007-09-03,115.84,116.14,115.66
2007-09-04,116.2,116.43,115.33
2007-09-05,115.13,116.48,114.99
2007-09-06,115.32,115.57,114.81
2007-09-07,113.34,115.65,113.13
2007-09-10,113.56,114.01,112.6
2007-09-11,114.29,114.38,113.39
2007-09-12,114.23,114.4,113.78
2007-09-13,115.17,115.5,114.1
2007-09-14,115.13,115.4,114.36
2007-09-17,115.12,115.41,114.66
2007-09-18,116.22,116.39,114.79
2007-09-19,116.07,116.33,115.66
2007-09-20,114.32,116.06,113.98
2007-09-21,115.39,115.86,114.54
2007-09-24,114.87,115.42,114.65
2007-09-25,114.54,114.99,114.03
2007-09-26,115.43,115.75,114.54
2007-09-27,115.62,115.88,115.13
2007-09-28,114.74,115.64,114.67
2007-10-01,115.77,116.08,114.69
2007-10-02,115.85,116,115.28
2007-10-03,116.68,116.78,115.56
2007-10-04,116.68,116.77,116.27
2007-10-05,116.85,117.29,116.36
2007-10-08,117.36,117.61,116.95
2007-10-09,117.19,117.49,116.8
2007-10-10,117.26,117.54,116.97
2007-10-11,117.09,117.79,117.06
2007-10-12,117.59,117.69,117.15
2007-10-15,117.23,117.95,117.11
2007-10-16,116.76,117.47,116.45
2007-10-17,116.58,117.2,116.18
2007-10-18,116.65,116.7,115.28
2007-10-19,114.8,115.73,114.7
2007-10-22,114.1,114.32,113.25
2007-10-23,114.71,115.04,114.24
2007-10-24,114.12,114.96,113.81
2007-10-25,114.06,114.58,113.77
2007-10-26,114.23,114.57,113.92
2007-10-29,114.59,114.9,114.01
2007-10-30,114.69,115.03,114.39
2007-10-31,115.36,115.5,114.54
2007-11-01,114.89,115.92,114.47
2007-11-02,114.69,115.42,114.37
2007-11-05,114.36,114.81,114.02
2007-11-06,114.6,114.78,114.27
2007-11-07,112.8,114.79,112.77
2007-11-08,112.65,113.37,112
2007-11-09,110.91,112.88,110.5
2007-11-12,109.9,110.78,109.12
2007-11-13,110.88,110.94,109.22
2007-11-14,111.59,111.76,110.77
2007-11-15,110.31,111.68,110.22
2007-11-16,110.82,111.34,109.78
2007-11-19,109.85,111.07,109.75
2007-11-20,109.68,110.58,109.51
2007-11-21,108.58,109.97,108.26
2007-11-22,108.52,109.17,108.3
2007-11-23,108.15,108.6,107.55
2007-11-26,107.25,108.79,107.23
2007-11-27,108.68,108.88,107.28
2007-11-28,109.98,110.48,108.27
2007-11-29,109.88,110.31,109.47
2007-11-30,111.18,111.22,109.67
2007-12-03,110.46,111.01,110.13
2007-12-04,109.9,110.53,109.56
2007-12-05,110.91,110.97,109.72
2007-12-06,111.43,111.46,110.63
2007-12-07,111.71,111.79,111.18
2007-12-10,111.66,111.89,111.37
2007-12-11,110.63,112.15,110.48
2007-12-12,112.05,112.48,110.66
2007-12-13,112.2,112.45,111.41
2007-12-14,113.38,113.59,112.22
2007-12-17,113.02,113.48,112.83
2007-12-18,113.3,113.53,112.75
2007-12-19,113.35,113.5,112.75
2007-12-20,113.04,113.4,112.8
2007-12-21,114.06,114.2,112.95
2007-12-24,114.44,114.47,113.99
2007-12-25,114.16,114.16,114.16
2007-12-26,114.32,114.39,113.93
2007-12-27,113.69,114.66,113.58
2007-12-28,112.8,114.02,112.67
2007-12-31,111.77,112.66,111.5
2008-01-01,111.77,111.77,111.77
2008-01-02,109.43,112.1,109.22
2008-01-03,109.32,109.75,108.25
2008-01-04,108.46,109.6,107.9
2008-01-07,109.02,109.73,108.5
2008-01-08,109.22,109.84,109
2008-01-09,109.87,109.95,108.79
2008-01-10,109.62,110.1,109.12
2008-01-11,109.9,109.7,108.64
2008-01-14,108.29,108.95,107.38
2008-01-15,106.82,108.34,106.6
2008-01-16,106.82,107.53,105.93
2008-01-17,107,107.67,106.6
2008-01-18,106.67,107.6,106.35
2008-01-21,106.06,106.97,105.68
2008-01-22,106.44,107.05,105.62
2008-01-23,105.93,107.38,104.97
2008-01-24,106.8,107.03,105.95
2008-01-25,107.01,107.9,106.75
2008-01-28,106.85,107.04,106
2008-01-29,106.98,107.24,106.4
2008-01-30,106.39,107.46,106.3
2008-01-31,106.48,106.87,105.71
2008-02-01,106.49,106.74,105.77
2008-02-04,106.75,107.1,106.6
2008-02-05,106.9,107.75,106.6
2008-02-06,106.55,106.85,106.19
2008-02-07,107.47,107.83,105.92
2008-02-08,107.35,107.73,107.15
2008-02-11,106.97,107.65,106.34
2008-02-12,107.35,107.53,106.79
2008-02-13,108.22,108.37,107
2008-02-14,107.97,108.61,107.77
2008-02-15,107.65,108.31,107.27
2008-02-18,107.65,108.09,107.76
2008-02-19,107.61,108.28,107.21
2008-02-20,108.08,108.24,107.42
2008-02-21,107.31,108.33,107.15
2008-02-22,106.92,107.57,106.69
2008-02-25,108.06,108.22,107.2
2008-02-26,107.24,108.14,107.2
2008-02-27,106.44,107.39,105.96
2008-02-28,105.22,106.65,105.07
2008-02-29,103.82,105.37,103.83
2008-03-03,103.21,103.7,102.62
2008-03-04,103.32,103.57,102.65
2008-03-05,103.81,104.19,103.3
2008-03-06,102.58,104,102.73
2008-03-07,102.74,103.24,101.41
2008-03-10,101.79,102.65,101.55
2008-03-11,103.4,103.53,101.43
2008-03-12,101.69,103.52,101.67
2008-03-13,101.03,101.77,99.77
2008-03-14,99.24,101.09,98.89
2008-03-17,97.44,99.3,95.77
2008-03-18,97.58,99.7,96.86
2008-03-19,99.01,100.45,97.67
2008-03-20,98.7,100.21,98.46
2008-03-21,99.33,99.74,99.03
2008-03-24,100.8,100.9,99.39
2008-03-25,100.31,101.03,99.63
2008-03-26,99.32,100.32,98.89
2008-03-27,99.82,100.16,98.57
2008-03-28,99.19,100.4,99.11
2008-03-31,99.73,100.19,98.81
2008-04-01,102.01,102.16,99.6
2008-04-02,102.38,102.84,101.51
2008-04-03,102.35,102.95,102.07
2008-04-04,101.76,102.69,101.47
2008-04-07,102.42,102.65,101.35
2008-04-08,102.52,102.68,101.76
2008-04-09,101.68,102.84,101.5
2008-04-10,101.88,102.05,100.03
2008-04-11,100.82,102.28,100.65
2008-04-14,101.05,101.95,100.3
2008-04-15,101.57,101.8,100.8
2008-04-16,101.73,101.93,100.83
2008-04-17,102.47,102.72,101.7
2008-04-18,103.86,104.65,102.25
2008-04-21,103.18,104.07,102.99
2008-04-22,102.92,103.55,102.68
2008-04-23,103.47,103.79,102.75
2008-04-24,104.36,104.55,103.33
2008-04-25,104.46,104.82,103.9
2008-04-28,104.25,104.82,104.24
2008-04-29,103.99,104.35,103.22
2008-04-30,103.94,104.89,103.7
2008-05-01,104.39,104.58,103.55
2008-05-02,105.25,105.7,104.36
2008-05-05,104.79,105.62,104.74
2008-05-06,104.73,105.12,104.02
2008-05-07,104.86,105.58,104.65
2008-05-08,104.01,104.95,103.31
2008-05-09,102.93,103.96,102.62
2008-05-12,103.85,104.04,102.58
2008-05-13,104.8,104.92,103.4
2008-05-14,105.26,105.44,104.58
2008-05-15,104.74,105.29,104.43
2008-05-16,104.11,105.9,103.53
2008-05-19,104.33,104.69,103.53
2008-05-20,103.63,104.48,103.45
2008-05-21,103.06,103.68,102.96
2008-05-22,104.36,104.38,102.74
2008-05-23,103.08,104.25,103.06
2008-05-26,103.42,103.49,103.14
2008-05-27,103.25,104.33,103.27
2008-05-28,104.68,105.32,103.89
2008-05-29,105.56,105.87,104.67
2008-05-30,105.47,105.73,105.24
2008-06-02,104.39,105.52,104.02
2008-06-03,104.86,105.7,103.87
2008-06-04,105.23,105.38,104.54
2008-06-05,105.66,106.44,105.21
2008-06-06,105.1,106.32,104.95
2008-06-09,106.09,106.34,104.4
2008-06-10,107.3,107.45,106.25
2008-06-11,106.93,107.76,106.56
2008-06-12,106.91,108.08,106.8
2008-06-13,108.22,108.43,107.65
2008-06-16,108.09,108.59,107.93
2008-06-17,107.99,108.4,107.61
2008-06-18,107.86,108.44,107.72
2008-06-19,107.86,108.07,107.42
2008-06-20,107.25,108.07,107.12
2008-06-23,107.78,108.07,107.12
2008-06-24,107.84,108.23,107.36
2008-06-25,107.91,108.42,107.67
2008-06-26,106.74,108.18,106.61
2008-06-27,106.23,107.21,105.86
2008-06-30,106.05,106.47,104.99
2008-07-01,106.05,106.39,105.33
2008-07-02,105.97,106.78,105.79
2008-07-03,106.7,106.93,105.77
2008-07-04,106.68,106.88,106.62
2008-07-07,107.18,107.75,106.67
2008-07-08,107.45,107.54,106.26
2008-07-09,105.79,107.66,106.78
2008-07-10,107.03,107.45,106.7
2008-07-11,106.46,107.3,105.66
2008-07-14,106.16,106.81,106.06
2008-07-15,105.06,106.27,104.16
2008-07-16,105.01,105,103.77
2008-07-17,106.68,107.1,104.76
2008-07-18,106.83,106.94,105.98
2008-07-21,106.65,107.15,106.37
2008-07-22,107.16,107.45,106.06
2008-07-23,107.89,107.97,107.18
2008-07-24,107.36,107.99,107.26
2008-07-25,107.9,107.95,106.58
2008-07-28,107.5,108.08,107.35
2008-07-29,108.09,108.3,107.3
2008-07-30,108.06,108.34,107.71
2008-07-31,107.89,108.38,107.57
2008-08-01,107.69,107.89,107.28
2008-08-04,108.27,108.29,107.47
2008-08-05,108.16,108.34,107.68
2008-08-06,109.8,109.81,108.23
2008-08-07,109.45,109.8,109.14
2008-08-08,110.24,110.36,109.3
2008-08-11,109.99,110.4,109.55
2008-08-12,109.31,110.35,109.3
2008-08-13,109.55,109.74,108.36
2008-08-14,109.66,109.99,109.04
2008-08-15,110.56,110.66,109.63
2008-08-18,110.16,110.51,109.97
2008-08-19,109.73,110.33,109.55
2008-08-20,109.81,110.27,109.62
2008-08-21,108.59,109.86,108.13
2008-08-22,109.97,110.14,108.39
2008-08-25,109.34,110.29,109.03
2008-08-26,109.7,109.94,109.15
2008-08-27,109.66,109.89,108.71
2008-08-28,109.48,109.71,108.79
2008-08-29,108.69,109.55,108.42
2008-09-01,108.17,108.66,107.63
2008-09-02,108.65,109.19,107.78
2008-09-03,108.23,109.09,108.11
2008-09-04,107.07,108.56,106.98
2008-09-05,107.14,107.35,105.54
2008-09-08,107.99,109.07,107.77
2008-09-09,107.14,108.34,106.84
2008-09-10,107.64,107.94,106.6
2008-09-11,106.89,107.85,106.07
2008-09-12,107.79,107.89,106.73
2008-09-15,105.78,106.84,104.54
2008-09-16,105.85,106.02,103.55
2008-09-17,104.99,106.7,104.38
2008-09-18,105.63,105.58,103.98
2008-09-19,107.01,108.03,105.4
2008-09-22,105.17,107.18,105.15
2008-09-23,105.38,106.07,105.18
2008-09-24,105.89,106.35,105.36
2008-09-25,106.35,107.02,105.47
2008-09-26,106.05,106.52,105.04
2008-09-29,104.13,106.96,104.17
2008-09-30,106.43,106.48,103.5
2008-10-01,105.82,106.54,105.33
2008-10-02,105.24,106.29,105.11
2008-10-03,105.37,106.15,104.5
2008-10-06,100.65,105.13,100.24
2008-10-07,101.75,103.28,101.28
2008-10-08,100.34,101.73,98.6
2008-10-09,99.96,101.49,98.9
2008-10-10,100.27,100.72,97.92
2008-10-13,101.01,101.28,99.57
2008-10-14,101.98,103.06,101.51
2008-10-15,100.07,102.25,100.04
2008-10-16,101.38,101.61,99.26
2008-10-17,101.63,101.82,100.61
2008-10-20,101.87,103.41,101.37
2008-10-21,100.38,102.15,100.17
2008-10-22,97.7,100.55,97.23
2008-10-23,96.9,98.32,95.95
2008-10-24,94.48,98.08,90.94
2008-10-27,93.95,94.48,91.92
2008-10-28,97.62,98.4,92.48
2008-10-29,97.33,99.7,96.09
2008-10-30,97.47,99.13,97.35
2008-10-31,98.71,99.13,96.37
2008-11-03,98.99,99.65,98.23
2008-11-04,99.69,100.55,98.38
2008-11-05,98.93,99.91,98.26
2008-11-06,97.77,98.68,97.49
2008-11-07,98.12,98.68,96.77
2008-11-10,97.85,99.48,97.62
2008-11-11,97.78,98.3,97.31
2008-11-12,95.44,98.08,94.48
2008-11-13,97.64,98.27,94.53
2008-11-14,97.64,98.08,96.1
2008-11-17,96.97,97.55,95.88
2008-11-18,96.64,96.78,96.03
2008-11-19,95.79,97.1,95.7
2008-11-20,94.11,96.24,93.7
2008-11-21,95.93,95.98,93.67
2008-11-24,96.91,96.96,94.95
2008-11-25,95.47,97.41,95.1
2008-11-26,95.47,95.55,94.6
2008-11-27,95.51,95.75,94.99
2008-11-28,95.68,95.74,95.15
2008-12-01,93.35,95.55,93.06
2008-12-02,93.15,93.83,92.63
2008-12-03,93.04,93.63,92.54
2008-12-04,92.3,93.41,92.23
2008-12-05,92.96,93.38,91.58
2008-12-08,92.98,93.9,92.58
2008-12-09,92.12,93.06,91.94
2008-12-10,92.65,93.03,92.12
2008-12-11,91.73,92.87,91.17
2008-12-12,90.99,91.85,88.2
2008-12-15,90.54,91.35,90.25
2008-12-16,88.78,90.73,88.65
2008-12-17,87.4,89.21,87.15
2008-12-18,89.37,90.02,87.19
2008-12-19,89.45,89.87,88.43
2008-12-22,90.07,90.47,89.14
2008-12-23,90.89,90.92,89.91
2008-12-24,90.69,90.98,90.25
2008-12-25,90.49,90.64,90.25
2008-12-26,90.66,90.84,90.35
2008-12-29,90.65,90.74,89.75
2008-12-30,90.29,90.99,90.04
2008-12-31,90.8,90.9,90.15
2009-01-01,90.8,90.8,90.8
2009-01-02,92.21,92.4,90.72
2009-01-05,93.2,93.56,91.8
2009-01-06,93.96,94.65,92.85
2009-01-07,92.68,94.12,92.45
2009-01-08,91.41,92.91,90.85
2009-01-09,90.47,91.65,90.15
2009-01-12,89,90.25,88.9
2009-01-13,89.05,89.88,88.8
2009-01-14,89.11,89.96,88.6
2009-01-15,89.66,90.02,88.48
2009-01-16,90.58,90.91,89.76
2009-01-19,90.42,91.3,90.17
2009-01-20,89.76,90.97,89.68
2009-01-21,89.47,90.17,87.11
2009-01-22,88.87,89.55,88.08
2009-01-23,88.87,89.63,87.98
2009-01-26,88.98,89.69,88.28
2009-01-27,88.89,90.07,88.43
2009-01-28,90.3,90.75,88.88
2009-01-29,89.86,90.65,89.48
2009-01-30,89.85,90.14,89.17
2009-02-02,89.58,90.01,88.82
2009-02-03,89.23,89.99,88.6
2009-02-04,89.53,89.69,88.84
2009-02-05,91.46,92.25,89.2
2009-02-06,92.09,92.21,90.74
2009-02-09,91.43,92.12,90.9
2009-02-10,90.25,91.65,90.15
2009-02-11,90.5,90.75,89.71
2009-02-12,90.71,90.75,89.82
2009-02-13,91.83,92.05,90.55
2009-02-16,91.81,92.08,91.15
2009-02-17,92.43,92.75,91.57
2009-02-18,93.78,93.96,92.1
2009-02-19,94.41,94.47,93.31
2009-02-20,93.06,94.38,92.53
2009-02-23,94.48,94.95,92.77
2009-02-24,96.87,96.94,94.26
2009-02-25,97.66,97.79,96.36
2009-02-26,98.3,98.71,97.33
2009-02-27,97.79,98.52,96.86
2009-03-02,97.72,97.91,96.92
2009-03-03,98.33,98.59,97.03
2009-03-04,99.06,99.48,98.2
2009-03-05,99.06,99.68,98
2009-03-06,98.29,98.5,96.58
2009-03-09,98.83,99.19,97.9
2009-03-10,98.82,99.14,97.9
2009-03-11,97.24,98.85,97.04
2009-03-12,97.6,98.52,95.69
2009-03-13,98.02,98.66,97.15
2009-03-16,98.27,98.65,97.57
2009-03-17,98.47,98.97,98.11
2009-03-18,96.13,98.83,95.68
2009-03-19,94.45,96.6,93.55
2009-03-20,95.96,96.25,94.15
2009-03-23,97.05,97.35,95.43
2009-03-24,97.79,98.56,96.95
2009-03-25,97.27,98.35,96.92
2009-03-26,98.5,98.72,97.48
2009-03-27,98.04,98.86,97.1
2009-03-30,97.07,98.32,95.95
2009-03-31,97.08,99.37,97.29
2009-04-01,97.08,99.48,98.23
2009-04-02,99.65,99.91,98.4
2009-04-03,100.29,100.37,99.34
2009-04-06,100.92,101.44,99.9
2009-04-07,100.48,101.09,99.86
2009-04-08,100.48,100.87,99.45
2009-04-09,100.5,100.57,99.65
2009-04-10,100.55,100.72,100.22
2009-04-13,100.03,100.87,99.45
2009-04-14,98.85,100.43,98.75
2009-04-15,99.21,99.67,98.15
2009-04-16,99.33,99.51,98.54
2009-04-17,99.22,99.75,98.71
2009-04-20,97.85,99.4,97.66
2009-04-21,98.72,98.91,97.74
2009-04-22,98.16,98.7,97.57
2009-04-23,97.9,98.45,97.64
2009-04-24,97.04,98.14,96.65
2009-04-27,96.72,97.11,96.44
2009-04-28,96.44,96.7,95.63
2009-04-29,97.47,98,96.44
2009-04-30,98.63,99,97.15
2009-05-01,99.36,99.59,98.73
2009-05-04,98.91,99.56,98.74
2009-05-05,98.98,99.22,98.6
2009-05-06,98.35,99.08,97.94
2009-05-07,98.35,99.8,98.4
2009-05-08,98.39,99.6,98.32
2009-05-11,97.44,98.8,97.27
2009-05-12,96.39,97.84,96.11
2009-05-13,95.28,96.7,95.23
2009-05-14,95.71,95.88,95.11
2009-05-15,95.06,96.08,94.74
2009-05-18,96.39,96.47,94.55
2009-05-19,96.08,96.71,95.91
2009-05-20,94.75,96.21,94.7
2009-05-21,94.21,95.09,93.98
2009-05-22,94.89,94.92,93.87
2009-05-25,94.79,95.2,94.43
2009-05-26,94.97,95.15,94.51
2009-05-27,95.21,95.51,94.66
2009-05-28,96.95,97.24,95.25
2009-05-29,95.28,96.9,95
2009-06-01,96.73,96.78,94.44
2009-06-02,95.65,96.64,95.32
2009-06-03,95.85,96.42,95.4
2009-06-04,96.88,96.98,95.95
2009-06-05,98.84,98.89,96.56
2009-06-08,98.37,98.87,98.21
2009-06-09,97.37,98.55,97.22
2009-06-10,98.26,98.44,97.09
2009-06-11,97.54,98.56,97.26
2009-06-12,98.22,98.42,97.5
2009-06-15,97.65,98.58,97.59
2009-06-16,96.53,97.72,96.08
2009-06-17,95.59,96.77,95.55
2009-06-18,96.61,96.69,95.62
2009-06-19,96.22,97.18,96
2009-06-22,95.97,96.28,95.71
2009-06-23,95.24,95.89,94.88
2009-06-24,95.77,96.05,95.06
2009-06-25,95.81,96.57,95.66
2009-06-26,95.17,96.05,95.05
2009-06-29,96.01,96.17,95.17
2009-06-30,96.35,96.51,95.32
2009-07-01,96.51,96.98,96.17
2009-07-02,95.83,96.88,95.7
2009-07-03,96.07,96.14,95.67
2009-07-06,95.29,95.87,94.66
2009-07-07,94.8,95.46,94.71
2009-07-08,92.44,94.73,91.8
2009-07-09,92.86,93.6,92.38
2009-07-10,92.32,93.18,91.97
2009-07-13,92.93,92.99,91.74
2009-07-14,93.31,93.37,92.81
2009-07-15,94.4,94.46,93.26
2009-07-16,93.71,94.45,93.27
2009-07-17,94.24,94.37,93.49
2009-07-20,94.21,94.79,94.17
2009-07-21,93.61,94.39,93.29
2009-07-22,93.53,93.87,93.1
2009-07-23,95.13,95.3,93.57
2009-07-24,94.7,95.16,94.59
2009-07-27,95.21,95.38,94.67
2009-07-28,94.47,95.18,94.04
2009-07-29,95,95.36,94.02
2009-07-30,95.59,95.89,94.84
2009-07-31,94.78,95.84,94.51
2009-08-03,95.31,95.43,94.56
2009-08-04,95.27,95.46,94.37
2009-08-05,94.95,95.38,94.63
2009-08-06,95.44,95.8,94.81
2009-08-07,97.59,97.78,95.05
2009-08-10,97.04,97.72,96.92
2009-08-11,96.02,97.14,95.77
2009-08-12,96.13,96.75,95.13
2009-08-13,95.27,96.48,95.05
2009-08-14,94.87,95.47,94.43
2009-08-17,94.48,94.86,94.21
2009-08-18,94.64,95.3,94.35
2009-08-19,93.92,94.85,93.66
2009-08-20,94.14,94.56,93.87
2009-08-21,94.31,94.72,93.43
2009-08-24,94.51,95.06,94.37
2009-08-25,94.18,94.63,93.78
2009-08-26,94.14,94.57,93.88
2009-08-27,93.45,94.15,93.22
2009-08-28,93.59,94.07,93.43
2009-08-31,92.99,93.56,92.54
2009-09-01,92.94,93.45,92.86
2009-09-02,92.15,93.05,92.11
2009-09-03,92.55,92.69,91.95
2009-09-04,92.99,93.26,92.3
2009-09-07,92.88,93.3,92.84
2009-09-08,92.2,93.08,92.04
2009-09-09,92.12,92.59,91.51
2009-09-10,91.78,92.26,91.41
2009-09-11,90.58,91.78,90.22
2009-09-14,90.82,91.13,90.22
2009-09-15,91.04,91.64,90.83
2009-09-16,90.83,91.36,90.13
2009-09-17,91.16,91.62,90.51
2009-09-18,91.38,91.54,91.04
2009-09-21,92.06,92.53,91.32
2009-09-22,91.18,92.06,90.94
2009-09-23,91.32,91.54,90.51
2009-09-24,91.26,91.62,90.36
2009-09-25,89.83,91.35,89.52
2009-09-28,89.65,89.78,88.26
2009-09-29,90.22,90.34,89.63
2009-09-30,89.77,90.41,89.33
2009-10-01,89.75,90.17,89.42
2009-10-02,89.74,89.92,88.61
2009-10-05,89.55,89.98,89.42
2009-10-06,88.78,89.65,88.63
2009-10-07,88.63,89.39,88.01
2009-10-08,88.38,88.69,88.15
2009-10-09,89.85,89.88,88.36
2009-10-12,89.88,90.46,89.64
2009-10-13,89.75,90.19,89.45
2009-10-14,89.4,89.9,88.84
2009-10-15,90.23,90.78,89.28
2009-10-16,90.9,91.33,90.52
2009-10-19,90.63,91.12,90.38
2009-10-20,90.72,91.07,90.06
2009-10-21,90.9,91.28,90.49
2009-10-22,91.28,91.7,90.78
2009-10-23,92.07,92.12,91.29
2009-10-26,92.2,92.28,91.56
2009-10-27,91.88,92.32,91.71
2009-10-28,90.8,91.81,90.55
2009-10-29,91.48,91.62,90.25
2009-10-30,90,91.57,89.93
2009-11-02,90.46,90.69,89.2
2009-11-03,90.35,90.58,89.88
2009-11-04,90.6,91.32,90.06
2009-11-05,90.74,90.86,90.01
2009-11-06,89.92,90.85,89.62
2009-11-09,90,90.26,89.7
2009-11-10,89.82,90.17,89.69
2009-11-11,89.79,90.03,89.29
2009-11-12,90.4,90.61,89.65
2009-11-13,89.63,90.41,89.47
2009-11-16,89.08,89.71,88.77
2009-11-17,89.29,89.53,88.74
2009-11-18,89.35,89.48,89.02
2009-11-19,89.04,89.43,88.64
2009-11-20,88.97,89.13,88.69
2009-11-23,88.95,89.19,88.58
2009-11-24,88.51,89.06,88.36
2009-11-25,87.32,88.64,87.22
2009-11-26,86.47,87.48,86.3
2009-11-27,86.77,87.01,84.83
2009-11-30,86.43,87.03,85.87
2009-12-01,86.68,87.53,86.16
2009-12-02,87.43,87.49,86.6
2009-12-03,88.18,88.48,87.34
2009-12-04,90.49,90.76,88
2009-12-07,89.49,90.38,89.06
2009-12-08,88.32,89.51,88.18
2009-12-09,87.81,88.7,87.37
2009-12-10,88.21,88.45,87.75
2009-12-11,89.1,89.81,88.2
2009-12-14,88.62,89.32,88.33
2009-12-15,89.6,89.95,88.58
2009-12-16,89.8,89.98,89.4
2009-12-17,89.96,90.37,89.56
2009-12-18,90.28,90.91,88.96
2009-12-21,91.17,91.24,90.25
2009-12-22,91.8,91.86,91
2009-12-23,91.64,91.87,91.32
2009-12-24,91.62,91.77,91.14
2009-12-25,91.17,91.63,91.2
2009-12-28,91.57,91.76,91.42
2009-12-29,92.01,92.07,91.53
2009-12-30,92.43,92.77,91.91
2009-12-31,93.08,93.14,91.93
2010-01-01,93.08,93.08,93.08
2010-01-04,92.54,93.21,92.2
2010-01-05,91.65,92.55,91.26
2010-01-06,92.32,92.74,91.53
2010-01-07,93.27,93.4,92.11
2010-01-08,92.59,93.76,92.3
2010-01-11,92.06,92.66,91.82
2010-01-12,90.95,92.43,90.74
2010-01-13,91.45,91.56,90.91
2010-01-14,91.11,92.04,90.85
2010-01-15,90.81,91.32,90.61
2010-01-18,90.76,91.05,90.63
2010-01-19,91.07,91.26,90.32
2010-01-20,91.23,91.46,90.8
2010-01-21,90.36,91.87,90.12
2010-01-22,89.87,90.56,89.79
2010-01-25,90.21,90.34,89.82
2010-01-26,89.66,90.55,89.35
2010-01-27,89.96,90.08,89.15
2010-01-28,89.85,90.55,89.65
2010-01-29,90.27,90.92,89.59
2010-02-01,90.64,90.94,89.81
2010-02-02,90.34,90.91,90.27
2010-02-03,90.94,91.28,90.09
2010-02-04,88.9,91.07,88.58
2010-02-05,89.33,89.89,88.84
2010-02-08,89.28,89.56,89.15
2010-02-09,89.63,89.8,89.17
2010-02-10,89.93,90.06,89.25
2010-02-11,89.73,90.14,89.58
2010-02-12,90,90.43,89.6
2010-02-15,89.96,90.23,89.92
2010-02-16,90.13,90.51,89.72
2010-02-17,91.19,91.26,90.12
2010-02-18,91.23,91.48,90.59
2010-02-19,91.6,92.14,91.6
2010-02-22,91.1,91.9,91.02
2010-02-23,90.16,91.29,89.93
2010-02-24,90.2,90.37,89.78
2010-02-25,89.07,90.32,88.81
2010-02-26,88.91,89.5,88.75
2010-03-01,89.07,89.48,88.83
2010-03-02,88.68,89.39,88.56
2010-03-03,88.4,88.99,88.33
2010-03-04,89.05,89.25,88.15
2010-03-05,90.33,90.58,88.99
2010-03-08,90.3,90.68,90.16
2010-03-09,89.97,90.33,89.63
2010-03-10,90.52,90.82,89.85
2010-03-11,90.54,90.71,90.22
2010-03-12,90.45,91.08,90.18
2010-03-15,90.51,90.8,90.36
2010-03-16,90.24,90.73,89.99
2010-03-17,90.25,90.71,90.04
2010-03-18,90.29,90.8,89.77
2010-03-19,90.52,90.71,90.34
2010-03-22,90.13,90.77,89.84
2010-03-23,90.41,90.47,90.07
2010-03-24,92.13,92.23,90.36
2010-03-25,92.69,92.95,91.77
2010-03-26,92.48,92.89,92.31
2010-03-29,92.46,92.78,92.36
2010-03-30,92.82,93.02,92.13
2010-03-31,93.5,93.63,92.76
2010-04-01,93.84,94.04,93.29
2010-04-02,94.63,94.69,93.66
2010-04-05,94.33,94.76,94.09
2010-04-06,93.73,94.37,93.67
2010-04-07,93.25,94.26,93.16
2010-04-08,93.35,93.48,92.84
2010-04-09,93.16,93.78,93.12
2010-04-12,93.23,93.62,92.99
2010-04-13,93.13,93.42,92.58
2010-04-14,93.2,93.71,92.83
2010-04-15,93.02,93.53,92.87
2010-04-16,92.13,93.14,91.91
2010-04-19,92.39,92.46,91.61
2010-04-20,93.14,93.4,92.4
2010-04-21,93.16,93.44,92.94
2010-04-22,93.51,93.54,92.74
